Masechet,Daf,Comment,References,Text
Pesachim,29,2,- משקין טימאוהו,"ורבי יוסי לטעמיה - דמשקין טימאוהו לבשר זה מדאורייתא הלכך אינה היא מן המדה דטמא וטמא הוא ולר' ירמיה איכא לאקשויי א""כ בין לר""מ בין לר' יוסי מאי מוסיפין לו טומאתו קא מסהיד ר' חנינא מעיקרא בראשון נגע וה""ל שני והשתא נמי בהדי ראשון שרפינן להו ונראה בעיני דרבי ירמיה אוולד וולד דקאמר רב יהודה סמיך ולא חש למידק כולי האי ונקט מילתיה בתר לישנא דמתני' דתני בוולד הטומאה ולעולם בבשר שנטמא במשקין שנטמא בכלי שנטמא בשרץ דהוו להו משקין שניים והוא שלישי ואשמעינן דשלישי מותר לעשותו שני. ואכתי איכא לאקשויי סוף סוף כיון דאין אוכל מטמא אוכל אלא מדרבנן מאי קא מהני ליה האי בשר ראשון לבשר שלישי אי לשוויה שני מדרבנן מעיקרא נמי שני מדרבנן הוה דאילו משקין שנגע בהן תחלה היו מדרבנן דהא נגע בראשון ואפי' ע""י שני הן נעשין תחלה אלא על כרחך ר' ירמיה כרב אדא או כאביי ס""ל דאמרי קדשים עושין טומאה כיוצא בהן ואשמעינן ר' חנינא דשני דרבנן עבדינן ליה שני דאורייתא ולר' מאיר שמעינן מינה דשני דרבנן דהוא טהור מעליא דאורייתא מותר לעשותו שני דאורייתא והוא הדין לתרומה טהורה שנשרפת עם הטמאה ולר' יוסי אשמעינן דשני דרבנן דהוא שלישי דאורייתא עבדינן שני דאורייתא הלכך אינה היא מן המדה ורבינא דאית ליה מקרא מלא דבר הכתוב לא ס""ל דרבי ירמיה ומוקי לה לתוספת טומאה דרבנן דמתניתין כדאוקימנא ברישא ומאי מדבריהן מדברי ר' אליעזר ורבי יהושע:"
Pesachim,30,0,ונהי משקין לא,קרי כאן והבשר אשר יגע כו' - ונהי דמשקין לא מטמאו אוכלין דחולין מיהו גבי קדשים אשר יגע בכל טמא כתיב וכיון דאמר משקין מטמאין מדאורייתא לעצמן בשר קודש הנוגע בהן הרי נגע בטמא:
Pesachim,33,0,ליה משקין מטמאין,אבל באוכלין - כרבי יוסי ורבי שמעון סבירא ליה דמשקין מטמאין אוכלין מדאורייתא:
Pesachim,34,0,יטמא משקין דקאמר,והכא - גבי יטמא דמשקין דקאמר רבי יוסי דמטמא אוכל היכי דריש ליה רבי יוסי דמוקי ליה לטמא אוכל ולא לטמא משקה כיוצא בו ולא כלי:
Pesachim,34,0,מכלל משקין מטמאי,"ואי ס""ד - האי יטמא דכתיב במשקה בסיפיה דקרא לטמא משקים קאמר ויטמא דרישא דכתיב גבי אוכל ע""כ לטמא משקין מוקמי ליה לקמיה דהכתיב לעיל מהאי קרא טמא הוא ואמרינן הוא טמא ואין עושה כיוצא בו ומדאיצטריך למעוטי אוכל מכלל דמשקין מטמאי א""כ יטמא יטמא למה לי ליערבינהו ונכתבינהו כו':"
Pesachim,35,0,הדין משקין שנגעו,ומשני משקין הבאין מחמת שרץ מי כתיבי - באוריית' ממשקין מחמת כלי הוא דאתו ומה כו' וכיון דמינייהו הוא דילפי דיו למשקין שנגעו בשרץ הבאין מן הדין דמשקין שנגעו בכלי להיות כנדון מה אלו אין מטמאין כלי אף אלו אין מטמאין כלי:
Pesachim,35,1,חומרא משקין היא,ההוא - דאוקימנא האי יטמא דאוכל לטמא משקה חומרא דמשקין היא דעלולין לקבל טומאה:
Pesachim,35,0,יטמא משקין אשני,"והא אמר רבא לא רבי יוסי - דלקמן דדריש ק""ו ממחוסר כפורים סבר לה כר' עקיבא שיהא שני עושה שלישי בחולין ולא רבי עקיבא סבר לה כרבי יוסי במאי דמייתי לקמן רביעי בקודש מקל וחומר ממחוסר כפורים ומלתיה דרבא פרשוה רב אשי ורב כהנא לקמן בסמוך וכיון דאית ליה לרבי יוסי משקין מטמאין אחרים דאורייתא לא משכח ראיה אלא מיטמא דדריש יטמא על כרחך אית ליה שני עושה שלישי בחולין דהא בין יטמא דאוכלין בין יטמא דמשקין אשני כתיבי:"
Pesachim,35,0,ליה משקין מטמאין,"בשיטת רבי עקיבא רבו אמרה - להא דאמר טומאת משקין לטמא אחרים דאורייתא מיבעי ליה למדרש יטמא יטמא אליבא דר""ע אמרה דדריש ליה גבי אוכלין וקא""ר יוסי הואיל ודריש ר""ע יטמא יטמא אית ליה דמשקין מטמאין אחרים דאורייתא אבל רבי יוסי לא סבירא ליה טומאת משקין לטמא אחרים דאורייתא ולא דריש יטמא יטמא:"
Pesachim,36,0,בהדיא משקין אין,"א""ל - אם איתא דיש חולקים בדבר הזה וכי לא לישתמיט שום תנא וליתני רביעי בתרומה בחד דוכתא וכי תיקשי לך מני נימא ר""ע היא אלא ודאי לית ליה לר""ע ק""ו דר""י משום פירכא דדור אחרון כדאמר במסכ' סוטה (דף כז:) עתיד דור אחרון לטהר את השלישי בתרומה שאנו מטמאין אותו בקל וחומר מטבול יום כדאמרן ודור אחרון פריך מה לטבול יום שכן אב הטומאה הלכך לר""ע נמי דאית ליה שלישי בחולין לא מייתי שום מעלה טפי לתרומה בק""ו מטבול יום משום הא פירכא ושלישי בין בתרומה בין בחולין נפקא לן מקרא בהדיא דדריש יטמא יטמא ורביעי בקודש נמי מוהבשר אשר יגע בכל טמא מי לא עסקינן דנגע בשלישי דהא לר""ע הואיל ודריש יטמא יטמא אשכחן שלישי דאיקרי טמא ומשכחת לה דאתי קודש לידי רביעי הכי שרץ טימא כלי וה""ל ראשון וכלי אוכל ואוכל משקה ומשקה אוכל דהא לר""ע טומאת משקין דאורייתא וחמישי בקודש לא מייתי בק""ו ממחוסר כפורים דאיכא למיפרך מה למחוסר כפורים שכן אב הטומאה ומבעיא לן לר""מ ור""א דאמרו בהדיא דמשקין אין מטמאין דבר אחר מן התורה ולרבי יוסי נמי דאוקימנא דליה לא ס""ל היכי משכחת קודש בא לידי רביעי שרץ כלי הוי ראשון וכלי אוכל הוי שני ואוכל משקה הוי שלישי והיאך יבא לידי רביעי ונ""ל דעל כרחיך לא משכחת לה אלא מדרבנן ותדע דקתני לה גבי מעלות דחומר בקודש (חגיגה כ:) דקי""ל התם דכולהו מדרבנן נינהו וזהו מחמש מעלות האחרונות היא ואמר התם ה' אחרונות לית להו דררא דטומאה דאורייתא ובמסכת סוטה נמי סוגיא דשמעתא דרבי יוסי מדרבנן אזלא ואוכל שלישי לר' יוסי בקודש דקאמר לעיל ולמדנו שלישי בקודש מן התורה מהיכן קיבלה הואיל ואין משקה מטמא אוכל על כרחיך מאוכל קיבלה וס""ל טומאה עושה כיוצא בה בקדשים ואוכל דמטמא משקה כיון דלא דרשי יטמא יטמא לא ידענא מהיכא נפקא להו אי לאו מהאי קרא וכי יותן מים על זרע וגו' ודרשינן הוא טמא ואינו עושה כיוצא בו ומדאיצטריך קרא למעוטי כיוצא בו מכלל דמטמא אחרים וכ""ת טמא הוא הרי הוא טמא ואינו מטמא אחרים א""כ לשתוק קרא מיניה ולכתוב טמא ומהיכא תיתי לן טומאה לאחרים ואי קשיא הואיל ומשקין לא מטמאי אחריני לרבי יוסי תו לא מיתוקמא מתני' כתרצתא דתריץ ר' ירמיה לעיל ואזדא ר' יוסי לטעמיה והדר קושיין לדוכתה אמאי אינה היא המדה מדה ומדה היא לא תיקשי דכי אוקימנא ואזדא רבי יוסי לטעמיה בתר טעמא דהא מתני' דר' יוסי אליבא דר""ע אוקימנא דדריש יטמא יטמא דהא מהא מייתינן סייעתא עליה ואני שמעתי דר' יוסי אית ליה יטמא יטמא גבי משקין והא דאמר לא ס""ל בההיא דאוכלין דר""ע אמרן לענין טומאה עושה כיוצא בה ועכשיו אתה בא לידי רביעי שרץ כלי כלי אוכל ואוכל משקה ומשקה אוכל ואי אפשר להעמידו מפני כמה תשובות ומיהו לר""מ דאמר בהדיא טומאת משקין לטמא אחרים לאו דאורייתא לא משכחת לה רביעי אלא מדרבנן:"
Pesachim,38,1,בסיומא ביצה ,"צריד - לשון יבש ודומה לו גבי שופר (ר""ה ד' כז:) היה קולו דק או עבה או צריד להכי נקט פרה של זבחי שלמים לפי שהעור והבשר לבעלים ומתעסק ליפות העור והבשר ומעבירה בנהר סמוך לשחיטה ומשקין אותה כדי שתהא נוחה להפשיט כדאמרינן בסיומא דביצה:"
Pesachim,44,1,"בפ""ק ביצה (דף","וצריכי - דאי כתב שאור משום דחימוצו קשה אבל חמץ אימא מותר ואי כתב חמץ משום דראוי לאכילה אבל שאור דלא אתי למיכליה אימא לא עבר עליה הכי מפרש להו בפ""ק דביצה (דף ז:):"
Pesachim,54,1,"- ע""ז בעי","תניא כוותיה דרב יוסף - דע""ז בעי שחיקה:"
Pesachim,57,0,טעמא מעילה משום,"הכי גרסינן רב אשי אמר דכולי עלמא אין פודין ודבר הגורם לממון לאו כממון דמי - כלומר דכולי עלמא לנכרי לא מזבנינן ליה בפסח ומשום דלאחר הפסח דחזי לישראל לא מחייבי ליה דדבר הגורם לממון לאו כממון דמי והכא טעמא דמעילה משום דסבר לה כרבי יוסי הגלילי דאמר אף תוך זמנו מותר בהנאה הלכך חזי למפרקיה ולהסיקו תחת תבשילו ומאן דאמר לא מעל כרבנן דאמרי חמץ בפסח אסור בהנאה ואי משום דמצי לשהויי לאחר זמן כר""ש השתא מיהא לאו ממון הוא:"
Pesachim,60,0,ההיא יבמות (דף,ואתי מלוה ופריק - מן ההקדש בדבר מועט כדי שלא יאמרו הקדש יוצא בלא פדיון וגובה חובו כדתנן בערכין בפרק שום היתומים הקדיש בתשעים מנה והיה חובו מאה מנה מוסיף מלוה זה על הלואתו דינר ופודה את הנכסים הללו מיד הקדש בדינר זה ונוטלן בחובו ודינר דיהיב מפרש טעמא התם שלא יאמרו הקדש יוצא בלא פדיון ואף על גב דאמר רבא (כתובות דף נט:) הקדש חמץ ושיחרור מפקיעין מידי שיעבוד דוקא קדושת הגוף קאמר רבא כגון קונמות או בהמה לקרבן או בגד שפירסו על המת כי ההיא דיבמות (דף סו:) גבי איצטלא דמילתא דפירסוה יתמי אמיתנא דהוה משתעבד לכתובת האשה דאמר רבא קנייא מיתנא אבל קדושת דמים לא אמרינן:
Pesachim,62,0,בגזלן חולין שוגג,איבעיא להו - כיון דגבי תרומה בשוגג קפיד רחמנא אתשלומי פירות ולא מעות כדכתיב ונתן לכהן את הקודש לפי מדה משלם או לפי דמים משלם בגזלן דחולין שוגג או מזיד וכן גזלן דתרומת מזיד לא איבעיא לן כיון דלא קפיד רחמנא אתשלומין דידהו דאמר ישיב לרבות אפילו שוה כסף ואפילו סובין ודאי לפי דמים משלם אבל בתרומה שוגג איבעיא לן הואיל והקפידה התורה לשלם פירות:
Pesachim,62,1,ממונא חולין שהדיינין,כל היכא דמעיקרא - כשאכלה הויא שויא הך גריוא ד' זוזי והשתא כשמשלם שויא זוזא ותו לא לא מיבעיא לן נהי נמי דאיכפר ליה אכילת תרומה בתשלומי מדה מיהו ממונא דכהן [אוכל] (ממונא) הוא ולא גרע משאר ממונא דחולין שהדיינין גובין ממנו כשעת גזילה כדכתיב (ויקרא ה) אשר גזל כמו שגזל:
Pesachim,64,2,מילתא מעילה בהא,"וחכ""א באזהרה - רבנן נמי אית להו גזירה שוה דרבי דהא עיקר מילתא דמעילה בהא גזירה שוה גמרי בפרק חמישי דמעילה (דף יח:) בברייתא גבי פגם ונהנה ובדבר שפגם נהנה ובתלוש מן הקרקע ובשליח שעשה שליחותו כל הני מתרומה גמרי בה ואזהרה נמי מתרומה גמרי מה אכילת תרומה הזהיר דכתיב לא יאכל קודש אף הנאת הקדש דמעילה הזהיר ומיהו מיתה לא גמרינן מינה כדמפרשי רבנן טעמייהו בסנהדרין דמיעט רחמנא בתרומה ומתו בו והאי בו מיעוטא בו ולא במעילה וכן עיקר:"
Pesachim,65,1,- משקין בליעי,דאי לא תימא הכי - דמשקין בליעי ואיטמאו אלא מיפקד פקידי ואין מטמאין בנגיעת טומאה באוכל:
Pesachim,67,0,המים שבת שבתוך,מי החג - כגון של ניסוך המים דשבת שבתוך החג היו ממלאין אותן מערב שבת וכשנטמאו אין יכולין לילך ולמלאות מן השילוח בשבת וטורח הוא למלאות מבור הגדול בגלגל והלך והשיקם באמת המים שבעזרה ומים סלקא להו השקה דזו היא זריעתן משעברו עליהן מי המקוה ונעשה חיבור ובטלו:
Pesachim,75,0,"בפ""ק מגילה (דף","זאת אומרת - מדלא נפקא ליה מבכל מושבותיכם קסבר חלות תודה ורקיקי נזיר נאכלות בנוב וגבעון ודלא כר""ש דאמר בפ""ק דמגילה (דף ט:) דלא קרב בנוב וגבעון דהיינו במה גדולה אלא פסחים וחובות הקבוע להן זמן אבל חובות שאין להן זמן קבוע לא ודלא כמ""ד בפרק בתרא דזבחים (דף קיז.) כאן וכאן במה גדולה דנוב וגבעון ובמה קטנה שהיה עושה בראש גגו לא קרבו ליחיד אלא עולה ושלמים ועל אותן שקרבו בנוב וגבעון הוצרך להביא ראיה מושמרתם את המצות וממצות תאכלו וגו' דלא נפקי מבכל מושבותיכם דאית להו היתר בכל מושבות שהיו יכולין להוליכן בכל מקום שירצו בתוך זמן אכילתן דתנן בפרק בתרא דזבחים (דף קיב:) באו לנוב וגבעון הותרו הבמות קדשי קדשים נאכלין לפנים מן הקלעים קדשים קלים ומעשר שני בכל ערי ישראל עד שלא הוקם המשכן היו במות מותרות ועבודה בבכורות משהוקם המשכן עבודה בכהנים ונאסרו הבמות עברו את הירדן והוקבעו בגלגל ז' שכבשו וז' שחילקו היו הבמות מותרות באו לשילה לאחר שחילקו והוקבע משכן שם נאסרו הבמות וכולהו מפרש מקראי בפרק בתרא דזבחים חרבה שילה בימי עלי כשנשבה הארון בארץ פלשתים באו להן לנוב ולא היה שם משכן אלא בית של אבנים היה והוקבע שם מזבח הנחשת אבל ארון לא היה שם שכשהחזירוהו פלשתים עמד בקרית יערים עשרים שנה עד שמלך דוד והביאו לציון ובציון עמד עד שבנה שלמה בית המקדש כדכתיב (מלכים א ח׳:ו׳) ויביאו הכהנים את ארון ברית ה' וגו' ומזבח הנחושת היה בנוב כל ימי שאול ושמואל כדכתיב (שמואל א כ״א:ה׳) ויאמר אין לחם חול אל תחת ידי כי אם לחם קודש [וגו'] המוסרים מלפני ה' חרבה נוב על דבר זה שהרגם שאול מפני שנתנו לחם לדוד ובאו להם לגבעון וניתן שם מזבח הנחשת עד שבנה שלמה הבית כדכתיב בדברי הימים (א' כא):"
Pesachim,85,0,"בפ""ק קידושין (דף","מצות עשה שהזמן גרמא - נפקא לן בפ""ק דקידושין (דף כט.) דנשים פטורות:"
Pesachim,87,1,בתוספתא נזיר ,דילמא מיין לחודיה - וצירוף שייך למיתני בה משום דנבלע בתוך הפת והיאך משערין כזית יין ממלא כלי מפה לפה ומביא זית ונותן לתוכו והיין היוצא הוא כזית יין וכן הוא בתוספתא דנזיר:
Pesachim,88,0,בנזיר חולין מקדשים,"ה""ג ורבנן אמרי לך מיצרך צריכי - חטאת אשמועינן משום דהיתר מצטרף לאיסור ואי נמי לא איבלע בכולה אי אכל חצי זית פיגול וחצי זית היתר בבת אחת ניגמור מינה דבקדשים ניחייב ומיהו בשאר איסורין לא אמרינן הכי ואפילו בנזיר דחולין מקדשים לא גמרינן ומשרת לאו לאגמורי היתר מצטרף לאיסור אתא בנזיר אלא ליתן טעם כעיקר דמגיעולי נכרים לא יליף דחידוש הוא ואיצטריך למכתביה בנזיר ומכאן אתה דן לכל התורה:"
Pesachim,93,1,ולאו נזיר על,וכהן ונזיר אבית הטומאה - שזה בית הקברות והוא כהן ונזיר ויש כאן לאו דכהן לנפש לא יטמא ולאו דנזיר על נפש מת לא יבוא:
Pesachim,108,6,"בפ""ק ראש השנה (דף","מנכש בשלשה עשר - קתני מנכש בארבעה עשר לא קתני ומ""ט נקט שלשה עשר ולא קתני ארבעה עשר אי משום דלא מיקלטה לפני העומר הקרב בששה עשר מכדי שמעינן לרבי יהודה כו' בפ""ק דראש השנה (דף י:) ואי ארבעה עשר מותר במלאכה נינקוט ארביסר נמי דהא איכא מקצת ארביסר וחמיסר כוליה ומקצת שיתסר עד שעת הקרבתו:
"
Pesachim,109,0,מביאין מועד קטן תרוייהו,"תרצת מביאין - דמתני' ואין מביאין דמועד קטן תרוייהו בחולו של מועד ומתניתין דהכא בשלא מאמינו אבל מוליכין קשיא דקתני מתניתין מוליכין והתם מאי אין מאמינו איכא ובההיא קתני אין מביאין וכ""ש דאין מוליכין:"
Pesachim,112,0,"בפ""ק יומא (דף","בהר הבית - רחבה פנויה חוץ לעזרה ויש שם מעלות כדאמרינן בפ""ק דיומא (דף טז.):"
Pesachim,117,0,דסברי יומא היא,דסברי דיומא היא - כשמקטירים כל הלילה אברים שניתותרו מקרבנות שנשחטו ונזרק דמן קודם לתמיד ויראו את האברים הללו יהו סבורין שגם אלה ניתותרו וראויין להקטירם היום ויקטירם ועברי אעשה דהשלמה:
Pesachim,117,1,קמייתא זבחים (דף,או קיבל או הלך או זרק שלא לשמו - שבארבע עבודות הללו הפסח נפסל במחשבתן אם לפסול אם לפגל כדיליף בשמעתא קמייתא דזבחים (דף ד.):
Pesachim,119,0,קמייתא זבחים ,שינוי בעלים פוסל - בפסח בזמנו לגמרי וכן בחטאת ובשאר זבחים מונען מלעלות לשם חובה וכל תורת שינוי קודש עליהן בשמעתא קמייתא דזבחים:
Pesachim,119,1,"בפ""ק זבחים (ד'","וישנו בארבע עבודות - שחט או קיבל דמו (או זרק או הלך) שלא לשמו פסול דבכל ארבע עבודות דם ילפינן ליה לפוסלה בפ""ק דזבחים (ד' ז.) שחיטה מזבח פסח שתהא זביחתו לשם פסח ושאר עבודות מועשית פסח שיהו כל עשיותיו לשם פסח:"
Pesachim,120,1,"בפ""ק זבחים לא","אבל בשינוי בעלים - מחשב בדבר אחר הוא ואינו בארבע עבודות בשאר זבחים דלאו פסח דלאו עיקרן לאכילה אתי אלא לכפרה לא שייך שינוי בעלים אלא בזריקה שאין לו בקרבן אלא כפרתו וכפרה ליתא אלא בזריקה וכי מרבינן שאר עבודות לפוסלה בשינוי בעלים בפ""ק דזבחים לא מרבינן אלא שוחט להתכפר אחר בזריקת דמו או מוליך או מקבל לזרוק לשם אחר או זרק ממנו לשם אחר אבל שוחט לשם אחר שתהא השחיטה לבדה לשם אחרים אבל בשעת שחיטה אין דעתו על הזריקה אלא לבעליו כשר והכי אמרי' התם אמר רב אשי ק""ו ומה אם במקום שאמר הריני שוחט לשם פלוני דכשר שחטו לזרוק לשם פלוני פסול מקום שאם אמר כו' ש""מ מיהא דאין מחשבת שינוי בעלים בשאר עבודות אא""כ מחשבין באחת מהן על מנת לזרוק אבל בשינוי קודש שחט שלא לשמו פסול דכתיב זבח שלמים זביחה לשם שלמים וכן בחטאת ושחט אותה לחטאת וכן פסח זבח פסח הוא ומיהו ודאי פסח שעיקרו לבעליו ליאכל בא שחטו שלא לשם בעליו להאכילו למנויין אחרים פסול כדקתני מתני' שחטו שלא למנויו פסול וע""כ בחישב על השחיטה לחודא קאמר לא על מנת לזרוק מדאיפלגו בה אמוראי בגמרא שחטו למולין על מנת שיתכפרו בו ערלים מכלל דשחטו לערלים דמתניתין במחשב על השחיטה קאמר ושלא למנויו דומיא דלערלים דהא גבי הדדי קתני להו:"
Pesachim,120,0,"בפ""ק זבחים אמרה:","ולרב פנחס - בפ""ק דזבחים אמרה:"
Pesachim,123,2,"בפ""ק זבחים ומה","ר' אליעזר פוסל - טעמא מפרש בפ""ק דזבחים ומה פסח שמותרו בא שלמים שחטו לשם שלמים בזמנו פסול שלמים שאין מותרן בא פסח שחטן לשם פסח בזמן פסח אינו דין שפוסל:"
Pesachim,123,0,"בפ""ק זבחים מקרא","שלא בזמנו שהוא כשר לשם אחרים - דנפקא לן לקמן (פסחים דף ע:) מוזבחת פסח צאן ובקר דפסח שניתותר לאחר הפסח קרב שלמים ואף קודם הפסח נמי נפקא לן בפ""ק דזבחים מקרא אחרינא מואם מן הצאן קרבנו לזבח שלמים דבר הבא מן הצאן דהיינו פסח יהא לזבח שלמים:"
Pesachim,124,0,"בפ""ב זבחים ","וכדרבא - בפ""ב דזבחים:"
Pesachim,129,0,ב' יומא (ד',והקטירן סלקא דעתך הוא גופיה מקטר להו - בתמיה והא זר הוא דבזר קיימינן כדתני נותן על כתיפו ועל כתף חבירו ותולה ומפשיט וכהנים לא היו מפשיטין קדשים קלים דמה לי ולהן ואפילו הפשט וניתוח של עולה שהוא מצוה כשר בזר כדאמרינן בשילהי פרק ב' דיומא (ד' כו:) ואית דמפרשי אטו במגס גופיה מקטר להו ולאו מילתא היא דודאי אורחיה למתני הקטרה בכלי שרת:
Pesachim,135,0,וההיא עירובין ביבשה,הא והא ביד - שחותכה בידו ולא בסכין דאין בה אלא משום שבות ואפילו הכי אסור בלחה הואיל ומצי למיעבד מאתמול וההיא דעירובין ביבשה דאפילו שבות ליכא וכר' אליעזר לא מצי לאוקמא לההיא דעירובין ונימא ר' אליעזר היא דאמר במתני' דוחין משום דקתני התם ואם בכלי דהוי מלאכה גמורה כאן וכאן אסור ואי ר' אליעזר היא הא אמר מכשירי מצוה דוחין את השבת אפילו במלאכה גמורה במסכת שבת (דף קל.) דתנן ר' אליעזר אומר אם לא הביא כלי מערב שבת מביאו בשבת:
Pesachim,135,1,- עירובין ביד,הא - דעירובין ביד ומתניתין בכלי דהוי מלאכה גמורה ובעירובין בפרק בתרא איתא נמי כולה הך סוגיא ומקשינן התם והא גבי שבות תני לה דקתני אלו שמשום שבות לא אידחו כו' אלמא לאו בכלי קאי:
Pesachim,135,0,למתני' עירובין נמי,מאי טעמא לא אמר הא ביד הא בכלי - ונוקמא למתני' דעירובין נמי בלחה:
Pesachim,143,0, זבחים -,דזבחים - דפטור במתני' בשוחט לשם פסח משום דטעה בדבר מצוה ועשה מצוה:
Pesachim,154,2,"בפ""ק יומא מפרש","כל שבעה - בפ""ק דיומא מפרש טעמא בראשון לפרישתו שמא היום שלישי לטומאתו שמא היום ג' ימים שניטמא במת וחששא בעלמא היא ומעלה וכן שני שמא שלישי ושלישי שמא שלישי ואינך מספקינן כל חד וחד בז' לטומאה:"
Pesachim,159,0,בתוספת' זבחים ,נטמא גופו - בטומאת התהום בטומאת ספק כדמפרש בגמרא הרי זה מרצה דהלכה למשה מסיני היא דהותרה טומאת התהום להם כדאמר בגמרא ובתוספתא מפרש לה הכי כיצד אמרו לו קבר היה עמך בבית שנכנסת בו תחת האבן שישבת עליה ונודע לו עד שלא עשה פסחו צריך לעשות פסח שני משעשה אין צריך לעשות פסח שני. וכן נזיר שהיה הולך להביא קרבנותיו אמרו לו מת היה עמך בבית שנכנסת בו ונודע לו בין עד שלא הביא קרבנותיו בין משהביא קרבנותיו צריך להביא קרבן טומאה אבל אמרו לו קבר התהום עמך בבית שנכנסת בו תחת האבן שישבת עליה ונודע לו עד שלא הביא קרבנותיו צריך להביא קרבן טומאה ומהו קרבן טומאה אשם ושתי תורים ומתחיל למנות נזירות אחרת. בתוספת' דזבחים:
Pesachim,159,0,- נזיר ועושה,בקרבנותיהן - דנזיר ועושה פסח הותרה לו אם נטמא גופו בספק טומאה וקרבן יחיד אינו דוחה שבת וטומאה:
Pesachim,160,1,- נזיר ועושה,בקרבנותיהן - דנזיר ועושה פסח:
Pesachim,161,2,- נזיר ועושה,"בד""א - דנזיר ועושה פסח טהור:"
Pesachim,171,1,קמייתא סנהדרין ועוד,"ת""ל בבית אחד יאכל - וקסבר יש אם למקרא יאכל אפסח קאי ולא אגברי כלומר עיקר תחלת אכילתו תהא בחבורה אחת ולא יתחלק לשתי חבורות אבל גברא אי בעי קאי מהכא ואזיל ואכיל הכא דלא קפיד רחמנא אלא אעיקר תחלת אכילה מדקרינן יאכל הפסח ולא יאכל אגברא. ואני שמעתי חילוף ר' יהודה סבר יש אם למקרא בבית אחד ולא בשני מקומות ור""ש סבר יש אם למסורת שמסר אונקלוס הגר בחבורה חדא יתאכל אבל אשני מקומות לא קפיד וקשה לי לאומרו דלא שמעתי מסורת כזה מעולם ועוד דקיימא לן דר' שמעון יש אם למקרא ס""ל בשמעתא קמייתא דסנהדרין ועוד לישנא דברייתא דייקא כוותי דגבי חבורות נקט פסח נאכל ולא נקט שתי חבורות אוכלין אותו וגבי מקומות נקט האוכל אוכל ולא נקט פסח נאכל הלכך כי דרשינן בבית אחד יאכל במקרא אפסח משמע למעוטי חבורות וכי דרשינן יאכל אגברי משמע למעוטי מקומות:"
Pesachim,176,0,בתוספתא זבחים בפ',וניתי במותר הפסח - מתחלתו יתנה עליו אם שלי תם היה זה יהיה מותר הפסח שהוא קרב שלמים והוא כפסח שנאכל ליום ולילה והכי תניא בתוספתא דזבחים בפ' (הפסח שנתערב) ומשני אין מפרישין קרבן מתחלה לשם נותר שהיאך יכול להיות מותר הפסח והרי שם פסח לא חל עליו מעולם שהרי זה כבר יצא:
Pesachim,190,0,"בפ""ק ברכות נאמר","לכדר' אליעזר בן עזריה ורבי עקיבא - בפ""ק דברכות נאמר כאן בלילה הזה ונאמר להלן ועברתי בארץ מצרים בלילה הזה כו':"
Pesachim,191,1,- תמורה קרבה,"לא שנו - דתמורה קרבה אלא שנמצא אחר שחיטה שאפי' הפסח לא נדחה אבל נמצא קודם שחיטה שהוא עצמו נדחה אע""פ שתמורתו לא נדחית בידים אינה קריבה שהרי מכח קדושה דחויה באה:"
Pesachim,206,2,הבדלה שבת לא,ובין כהנים ללוים כו' - מפרש להו לקמן אבל הבדלה דשבת לא כתיבא דמעין חתימה קא חשיב ליה לקמן ולאו ממנינא:
Pesachim,208,0,עראי שבת חשובה,כשם שקובעת למעשר - אפילו אכילת עראי דשבת חשובה קבע למעשר במסכת ביצה (ד' לד:):
Menachot,3,0,"ובפ""ק זבחים מפרש","קדש קדשים היא וגו' - במנחה כתיב וקרי לה חטאת ואשם הא כיצד מנחת חוטא הרי היא כחטאת דקי""ל (זבחים דף ב.) כל הזבחים שנזבחו שלא לשמן כשרים אלא שלא עלו לבעלים לשם חובה חוץ מן פסח וחטאת שפסולין לגמרי ובפ""ק דזבחים מפרש טעמא דפסח ולקמן מפרש טעמא דחטאת:"
Menachot,7,4,קמייתא מעילה (דף,ולא מועלין - דאמר בשמעתא קמייתא דמעילה (דף ג.) חטאות המתות ומעות ההולכות לים המלח אין מועלין בהן דלאיבוד קיימי ולאו קדשי גבוה נינהו:
Menachot,10,0,"בפ""ק שחיטת חולין (דף","מליקה - טריפה היא לכתחילה דחותך שדרה ומפרקת כדאמרי' בפ""ק דשחיטת חולין (דף כ:) והותרה לגבוה מכלל איסורה להדיוט אישתרי אף אני אביא טריפה (ולמה לי קרא):"
Menachot,10,1,"בפ""ט בכורות (ד'","כל אשר יעבור תחת השבט - פרט לטריפה שאינה עוברת משום דאין לה חיות לא חשיב לה עוברת והאי קרא כתיב במעשר וגמרינן שאר קרבנות מיניה בג""ש נאמר כאן תחת אמו ונאמר להלן תחת השבט כו' בפ""ט דבכורות (ד' נז):"
Menachot,12,0,מסכתא מנחות איעקר,אבימי מסכתא דמנחות איעקר ליה - נשתכחה הימנו:
Menachot,22,0,"בפ""ק כריתות (דף","פיגול וחייבים עליו כרת - האוכל משירי מנחה דכתיב בחוץ לזמנו (ויקרא ז׳:י״ח) עונה תשא וכתיב בנותר ואוכליו עונו ישא (שם יט) מה להלן כתיב ונכרתה אף כאן האוכלו בכרת והך ג""ש בפ""ק דכריתות (דף ה.):"
