Masechet,Daf,Comment,References,Text
Sukkah,13,0,עירובין,"פסי ביראות - בפרק שני דעירובין (דף יז:) תנן דהתירו חכמים משום עולי רגלים לעשות לביראות שברשות הרבים פסין ארבעה כמו דיומדין <img src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGsAAABsCAYAAABtuky0AAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsMAAA7DAcdvqGQAAAWBSURBVHhe7Z0hTORgEEYxJASFRJKAQCJx4BaJRCKRSByBQJBIJISQIJFIgkIikYBCIpG9e71+5Gdvu9vrdduZ3XnJhG639HbndabTLnAzWeCGkOWIkOWIqZX19vaWnZ6edh43NzfFKxrNUFkbGxvZzMxM53F4eFi8ouY4OTnJ5ufnO49er1dZ2FBZgxLXRUyyLIIKq0LIMhAhawQha0wRsv7wz7KC/2N1dTVkeSFkOSJkOSJkOSJkOSJkOSJkOSJkOcKErPS5/uX+mATS99G/3B8ppmWlDPt+b9R9vyGrA+q+X3OyyqiyjRfqvt+Q1QF132/I6oC67zdkdUDd92tCVlCNkOWIkOWIkOWIkOWIkOWIkOWIkOWIkOWIkOWIkOWIkOWIkOWIkOWIkOWIkPWb5+fn/Pe4dnZ2ss3Nze/Y3t7O1z88PBRbdsvUyvr8/MxFLC0t/XiNc3NzuajFxcUf63m8t7eXfXx8FHton7HJSo9QhRUuLi6+ZZAApL28vBTP/uT19TU7Pz/P1tbWvmWy/dfXV7FFe4xNlkWopq2tre9Kub29LZ758xztDpHIQBCP00risaTxFZFtcn19nf+KbBrv7+/Fs8NxJYvEcmSSaNqZKuPu7i4/N7G+LOgKl5eX+faASNYvLCxkT09PxVrbuJFF1UgUlQMMFUiQEIQhhOpRUHm7u7u5FLZhH6wHvrKetsi+rONGlipHopRo1u3v748cGqhCWqO+R/uhqpDFkNLl4FEFF7JILAmmQgBRJLhOC6OVanqkFYL2zwFhGfOyqAgGCYJljn6WEVV3OFBLRbhaoirXcjs0L4sWl1aBkqok1wXRCNdBgCTr1WVeVlpVTSdUE6EOBF0SWD13mZYlOVQXcCupyclNLZZzGDBJ8u+lI74lTMtieiN59/f3eWIR1fRdFLVZDgAqimWrrdC0LKY/kocohLGslsVyGinp47JtBOc+ntN+uavB8GER07KoIrUojddlg0Uqo0zMoPWqJu6IAOctBg+LmJbFEc6RDmqJZeerurKA9Wp9qmaLmJZFVekcdXBwkCex7NoqTfAwKYNgPRUFIasmaRvUmN10G+R8yHrdHaHCGGQsYlpWmjhuyJLU9CORlLqy+AyM9bRZSA8Qa5iWxUmfRJJQDQKqgH5SEf3L/ZFydnaWr0svD9QSrWFaFp9TkUgSCuvr6/mkRlKbggEGQenlgarMGkNllf2vAm2hI11Dhsb3ppKpg0F3SFTJTd0hGcTx8fFfwafHVRgqq+wvNLcJ5y0SqMFClVD3jrvgQNCdd1oswbIuFcbF8vJyNjs7+yMQVgXzspCSJlF3HGiJ/9MOuc/IftRidduJahsnEy0LlEjdYNUFMoMAn039CwjWtZQuhGl7bVQVTLwshDBOk1B9MiyBtDIGgyoghfOfRCEu3XfZNVyTTLws0NFPYvXzgVQa0yHJRwKP+ysNIVybqe0RGlDYlmpinX4mY9xMhSwg6QhDkKqJwUBT3KigmiSar4hnfZuj+tTIAtqgqglJyAKqhMqiPVJlCraharQdlYYcpBNld0TGxVTJAiZEfQSPOASNujaikpDEJ8N8H+2vix/unDpZglaocw5BW6OauEOPGILHDCHaBlltnZ8GMbWyBFVFdaXi0kAW7bCNaW8UUy/LEyHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLESHLEa3L6iqa/BXZo6Ojv5LWVYSsEYSsMUfIGkLIaicakcWv/Pd6vYGJ6yImUdbKykr+JyyqMFQWDPoL/11F1f9ZoApXV1f5Ed11PD4+Fq9oNCNlBXYIWY4IWY4IWY4IWY4IWW7Isl/EdvoQbt+b/gAAAABJRU5ErkJggg==""> ורואין כאלו יש מחיצה מזה לזה ונמצא הבור מוקף מחיצות וממלאין מתוכה לתוך המחיצה ואם סיכך על גבן כשרה בשבת דסוכות דמיגו דהוי דופן לשבת הוי דופן לסוכה ואע""ג דבעינן שתים כהלכתן:"
Sukkah,34,0,אהלות,אין בארובה פותח טפח טומאה בבית כנגד ארובה טהור טומאה כנגד ארובה כל הבית כולו טהור - סיפא גרסינן כי רישא ובדברים אחרים יש ביניהם חילוק במשנה דאהלות והכא לא מייתינן לה כולה וזהו ראש הפרק ארובה שבתוך הבית:
Sukkah,55,2,יומא,הואיל ומעטיה קרא - מלאו וכרת דכתיב בעינוי (ויקרא כג) בעצם היום הזה על עצמו של יום ענוש כרת ואינו ענוש כרת על תוספת עינוי ומאזהרה נמי אימעוט בפרק בתרא דיומא (דף פא.) נשים נמי למעטי דלא ליחייבו ביה אפילו למצות עשה בעלמא:
Sukkah,86,0,"ב""ק","והא""ר יוחנן דלכון אמרי דלהון היא - רב כהנא היה מתלמידי רב והיה חריף מאד וברח לא""י לפני ר' יוחנן מחמת מרדין [שהרג לאדם אחד] כדאמרינן בפרק בתרא דב""ק (ד' קיז.) והוצרך לו ר' יוחנן לכמה ספיקות והיה אומר ר' יוחנן לבני א""י סבור הייתי שתורה שלכם שלא גליתם מארצכם ולא היה לכם טירוף הדעת אבל ראיתי שהיא של בני בבל שאע""פ שגלו עמדה להם חכמת החרש והמסגר שגלו עם יכניה כדכתיב (מלכים ב כ״ד:ט״ז) הכל גבורים עושי מלחמה ותניא בסדר עולם וכי מה גבורה עושין בני אדם הנתונין בשלשלאות של ברזל אלא שגבורים היו במלחמתה של תורה אלמא ס""ל לר' יוחנן דלא נשתכחה תורה בגלות בבל:"
Yoma,2,1,טבול יום,דטבול יום - לקמן יליף בפרק טרף בקלפי (יומא דף מג:) והזה הטהור כו':
Yoma,28,0,יומא,"ואביי אמר לך - האי דפ""ק דקתני כל שבעת הימים הוא זורק כו' לאו ביום הכפורים קאי ולא קפיד אסידרא אלא אורויי בעלמא מיירי ומלמדנו שצריך כהן גדול להיות עסוק בעבודה כל שבעה כדי שיהא רגיל ומזומן בה ביום הכפורים וסדרא דיומא הדר תני לה לכך שנה בפרק שני הטבת חמש ובפ""ג שנה הטבת שתים:"
Yoma,59,1,זבחים,"אחד כ""ג כו' עבודתו פסולה - בפרק שני דזבחים (דף יט:) ילפינן דכשלא רחוץ ידים ורגלים מחלל עבודה:"
Yoma,109,1,מנחות,וששה לנדבה - לקיץ המזבח לתת לתוכן מעות שלוקחין מכל הרועות של מותר אשמות וחטאת ששנינו בהן ירעה וימכר ויפלו דמיו לנדבה ובפרק בתרא דמנחות (דף קז:) ששה שופרות כנגד ששה בתי אבות שבכל משמר ומשמר וכל אחד ואחד מכיר את של יומו ואם היה מזבח בטל ביומו שאין איש מביא קרבנות לוקחין בני בית אב מעות שופר שלהן ולוקחין מהן עולות והוא קיץ המזבח שמע מינה מיהת דר' יהודה אית ליה כתיבה דקתני והיה כתוב עליהן:
Yoma,141,1,זבחים,מאן אמר' - מאין למדו דבר זה ששנינו בפרק שני דזבחים (דף טו:) שהכהן ערל עבודתו פסולה:
Sotah,40,0,זבחים,"שמעון אחי עזריה - תנא הוא במשנה קמייתא דזבחים ולמד תורה על ידי אחיו שהיה עוסק בפרקמטיא כדי שיחלוק בזכות למודו של שמעון לכך הוא נקרא על שם עזריה אחיו וכן ר' יוחנן למד ע""י הנשיא שהי' מפרנסו:"
Sotah,58,1,יומא,"ונותנת פחות מכביצה באמצע כדי לתרום מן המוקף - מוקף לשון מחובר ומקורב כמו אין מקיפין שתי חביות במסכת ביצה (דף לב:) ומקרא נפקא לן והרמותם ממנו מן המוקף לו בספרי הילכך צריכה להקיף החלה אצל העיסה קודם שתקרא לה שם והכי מקיפה לה נותנת בעריבה לצד אחד ונותנת מן העיסה הטהורה פחות מכביצה בין החלה הטהורה ובין העיסה הטמאה והאמצעית נוגעת בשתיהן ומצרפתן וקורא שם על החלה ומסלקת עם קריאת השם ופחות מכביצה אינו מטמא את החלה ואע""פ שהוא עצמו מקבל טומאה כדתניא בתורת כהנים מכל האוכל אשר יאכל מלמד שהוא מיטמא בכל שהוא יכול יטמא לאחרים בכל שהוא ת""ל אשר יאכל ודרשינן ליה בפרק בתרא דיומא (דף פ.) אוכל הנאכל בבת אחת ושיערו חכמים אין בית הבליעה מחזיק יותר מביצת תרנגולת:
"
Sotah,88,0,סנהדרין,"מצאן זקן ממרא - לב""ד הגדול שאינו נעשה ממרא אלא בב""ד של שבעים ואחד כדיליף בפרק קמא דסנהדרין:"
Shevuot,15,1,יומא,מיתה ממרקת - דהכי אמרינן בפרק בתרא דיומא (פו.) שמיתה ממרקת כל העונות שעשה תשובה עליהן ואין התשובה גומרת כפרתן ולא יום הכפורים גומר כפרתן כגון עבירות חמורות:
Shevuot,21,4,זבחים,"ע""ג מערכתה - בהכשר בהר המשחה ובמקום הבדוק לה מקבר התהום כדאמר בפרק בתרא דזבחים (דף קיג.):"
Shevuot,30,0,ערכין,"למה מנו כו' - עיירות מנו חכמים בפרק בתרא דערכין שהיו מוקפות חומה מימות יהושע בן נון לענין מצות בתי ערי חומה והיה להם למנות עוד הרבה שלא מנאום:
"
Shevuot,79,0,כתובות,אדמון היא - דבעי הודאה ממין הטענה ומיהו היכא דטענו שנים והודה לו באחד מהם חייב והא דאדמון במתני' היא מיהו הכא במסכת שבועות לא מפרשין בגמרא במאי פליגי אבל בפרק בתרא דכתובות (דף קח:) מפרשינן דבהכי פליגי:
Temurah,12,0,"ע""ז","בני נח נצטוו מלהקריב מחוסרי אברים כדאמרי' בפרק קמא דע""ז (דף ה:) אבל על מום אחר לא נצטוו במזבח דידהו. ואי לא כתיב לא תקריבו מאת בן נכר את כל אלה דמשמע בעל מום לא יקבלו מן העובד כוכבים להקריב הוה אמינא ליקרב אלא שלא יהו מחוסרי אברים קמ""ל:"
Temurah,13,1,פסחים,על לאו שבכללות - דהקטרת כולו ומקצתו מחד לאו נפקי ואשה לא תתנו מהם כדפרישית לעיל אבל לכולהו איכא לאו לכל חד וחד דהקדש נפיק מכל אשר בו מום לא תקריבו ודרשינן ליה לעיל (תמורה דף ו:) לא תקדישו ושחיטה מלא תקריבו אלה לה' דגבי עורת או שבור וזריקה מלא תקריבו דגבי מעוך וכתות (ויקרא כ״ב:כ״ב) והאי אין לוקין דאמר אביי אין לוקין תרתי קאמר אבל חדא איכא ואליבא למאן דאמר חדא מיהא לקי אלאו שבכללות בשילהי פרק שני דפסחים (מא:):
Temurah,19,0,חולין,"אי ר' יהודה - רישא היכי מתוקמא דקתני אין ממירין אברין דחולין בשלימין דהקדש דמשמע תמורה הוא דלא עבדי אברין לבהמת חולין לחול קדושת תמורה על גוף הבהמה משום אבר דידה שהמירו בשלם דקדש הא מקדש קדשי אברין בתחילת הקדש אם הקדיש אבר אחד פשטה קדושה בכולה דהאי תנא הא סברא אית ליה מדקמהדר ליה רבי יוסי והלא במוקדשין האומר רגלה של זו עולה כולה עולה מכלל דמודה ת""ק בתחילת הקדש שאם הקדיש אבר אחד פשטה קדושה בכולה ורבי שמעון דהוי בר זוגיה דר' יוסי לקמן בברייתא דאמר בתחילת הקדש כולה עולה ואשמועינן גבי תמורה דלא אי משום דדריש בהמה בבהמה אי משום דמקיש תמורה למעשר בסיפא דפירקין (דף יג.) מה מעשר קרבן יחיד כו' ומההוא הקישא גופיה יליף דמה מעשר אינו נוהג באברין אף תמורה אינה נוהגת באברין והכי אמרינן בפרק בהמה המקשה (חולין דף סט:):"
Temurah,20,1,בכורות,בהווייתן - לישנא דקרא נקט דאיתרבו ולדות מיניה דכתיב (דברים י״ב:כ״ו) רק קדשיך אשר יהיו לך וגו' ואמר מר אשר יהיו לך אלו הוולדות בפרק שני דבכורות (דף יד:):
Temurah,22,0,בכורות,"אחר אחרון אני בא - שהוא גורם את החימוץ ואם נפל האיסור בסוף אסורה ומתני' אע""ג דלא נפל מעיסה ראשונה לתוך האחרונה אלא כדי חימוץ ונמצא שרוב החימוץ חולין היה אפילו הכי קאסר ליה רבי אליעזר דסבירא ליה זה וזה גורם אסור. ואחר אחרון דקאמר רבי אליעזר לאו דוקא דאי נמי נפל האיסור תחילה ואח""כ ההיתר אם לא קדם וסילק את האיסור אלא הניח וחימצוה בין שניהם אסורה דזה וזה גורם אסור אית ליה לרבי אליעזר בפרק קמא דבכורות (דף ז.) וכן בכל דוכתא והכי שני לה אביי בפסחים בפרק כל שעה (פסחים דף כז.) לא שנו אלא שקדם וסילק את האיסור אבל לא קדם וסילק אסור ואף על גב דפרכינן לה התם בהא מילתא סוף סוף מסקנא דשמעתא היא דסבירא ליה לרבי אליעזר דזה וזה גורם אסור:"
Temurah,24,0,בכורות,"אמר רבי שמעון כו' - דסבירא ליה דקדשי בד""ה איקרי קרבן הלכך לא נפקא לן דלא עבדי תמורה אלא מהכא והלא מעשר בהמה בכלל כל הקדשים היה דעבדי תמורה כדכתיב (ויקרא כ״ז:י׳) ואם המר ימיר וגו' למה יצא דכתיב בדידיה דעביד תמורה אם המר ימיר וגו' מה מעשר קרבן יחיד הוא דעושה תמורה אף כל קרבן יחיד עושה תמורה יצאו קרבנות צבור דמעשר ליתא בשותפות כדאמרינן בפרק בתרא דבכורות (דף נו:) יהיה לך ולא של שותפות:
"
Temurah,45,7,מנחות,וששה שופרות היו לנדבת צבור הבאה מן המותרות - דחטאות ואשמות וכל הנך דאמרינן יפלו דמיו לנדבה. ובפרק בתרא דמנחות (דף קז:) מפרש הני ששה כנגד מי:
Temurah,61,0,בכורות,"ולדן וחלבן - נפקא לן לעיל בס""פ כל האסורין בשר ולא חלב. ולדן מפרש בפ""ב דבכורות (דף יד.) בדאיעבר לפני פדיונה ואתיליד לאחר פדיונה דלית ליה תקנתא ליקרבינהו מכח קדושה דחויה אתי ליפרקינהו לא אלימי למתפס פדיונן אבל נתעבר לאחר פדיונה ולד צבי ואיל נינהו ומותרין ובקדשי בדק הבית אפי' דאיעבור קודם פדיונם שרו דלא אקדשינהו אלא לדמי ולא חמירא קדושתייהו כולי האי:"
Temurah,65,0,בכורות,"ואמר רב - עלה בפרק שני דבכורות הא דתנן יפדו זו דברי ר""ש דאמר קדשי ב""ה אם מתו יפדו והאי בעל מום מעיקרו כקדשי בדק הבית חשיב ליה אבל חכמים כו':"
Gittin,12,2,סוטה,ועל האירוס - מפרש בפרק בתרא דסוטה (ד' מט:) טבלא דחד פומא והוא זוג המקשקש:
Gittin,29,1,כתובות,"אתי לאיחלופי בקיום שטרות דעלמא - כגון שנים החתומים על השטר ומת אחד מהם ובא זה ואמר זה כתב ידי וזה כתב ידו של חברי ונצטרף אחד מן השוק עמו להעיד על כתב יד המת אמרינן בפרק ב' דכתובות (דף כא:) דאינו קיום עד שיהו ב' מן השוק מעידין על חותם המת דא""כ נפיק תלתא ריבעי דממונא אפומא דחד דקי""ל (שם) נאמן אדם לומר זה כתב ידי הרי חצי עדות ואם בא להצטרף להעיד על חותם חבירו עם אחר הרי ג' רביעית העדות על פיו ורחמנא אמר (דברים י״ז:ו׳) על פי שנים דמשמע פלגא אפומא דהאי ופלגא אפומא דהאי וגבי גט נמי אי אמר בפ""נ חציו מהימן כתרי דשליח הוא ובחציו השני הוא מצטרף עם אחר לקיימו בתורת שאר קיומי שטרות והכא גבי גט לא חיישינן לה דהא בלאו אחר הוי מתכשר אפומיה דהימנוה רבנן כתרי אלא משום גזירת שאר שטרות הוא:"
Gittin,65,6,כתובות,כר' יהושע בן קרחה - דפליג עלה בפרק שני דכתובות (דף כו:) ובסנהדרין (דף ל:) ואמר אפי' בזה אחר זה:
Gittin,73,0,שביעית,הרי אלו לא יפרעו - בכתובות בפרק הכותב אלמא לא מהימן לומר היה לי ואבד דעל כרחיך בדטעין היה לי ואבד עסקינן דאי לאו הכי צריכא למימר דשביעית משמטת:
Berakhot,2,8,מגילה,כדי להרחיק אדם מן העבירה – ואסרום באכילה קודם זמנן כדי שלא יבא לאוכלן לאחר עמוד השחר ויתחייב כרת וכן בקריאת שמע לזרז את האדם שלא יאמר יש לי עוד שהות ובתוך כך יעלה עמוד השחר ועבר לו הזמן. והקטר חלבים דקתני הכא לא אמרו בו חכמים עד חצות כלל ולא נקט להו הכא אלא להודיע שכל דבר הנוהג בלילה כשר כל הלילה. והכי נמי תנן בפרק שני דמגילה (דף כ:) כל הלילה כשר לקצירת העומר ולהקטר חלבים ואברים:
Berakhot,11,1,מגילה,אחורי בית הכנסת – כל פתחי בית הכנסת היו במזרח והכי תניא בתוספתא דמגילה (פרק ג) מעין מקדש ומשכן פניהם למערב ואחוריהם למזרח והמתפלל אחורי בית הכנסת ואינו מחזיר פניו לבית הכנסת נראה ככופר במי שהצבור מתפללין לפניו והא דרב הונא מוקי לה לאביי בדלא מהדר אפיה לבי כנישתא:
Berakhot,36,1,פסחים,שאין עזרה ננעלת – בפרק ה' דפסחים (דף סד:) שהיו שערי העזרה ננעלים כששוחטין פסחים של כל כת וכת שהפסח נשחט בג' כתות:
Arakhin,3,0,יומא,שהגיע לחינוך - פלוגתא היא בפרק בתרא דיומא (דף פב.) חד אמר כבר (שית) [שמונה] כבר (שבע) [תשע] וחד אמר כבר תשע כבר עשר שמחנכין אותו לשעות:
Arakhin,4,0,שבועות,והאמר מר - בפרק קמא דשבועות (דף ו.):
Arakhin,4,0,חולין,תרי הכל שוחטין איכא בפרק קמא דחולין (דף ב. ודף טו:): 
Arakhin,4,0,כתובות,הכל מעלין - בפרק בתרא דכתובות (דף קי:):
Arakhin,10,3,מנחות,"אמה כליא עורב - להכי נקט אמה דאמרי' בפרק בתרא דמנחות (דף קז.) הרי עלי ברזל לא יפחות מאמה על אמה לכליא עורב שהיו מביאין טבלאות של ברזל אמה על אמה ובהן מסמרות גבוהין אמה קבועין ומחפין בהן ראש הגג של היכל לגרש את העורבים שלא ישכנו שם. כליא לשון שמגרש את העורבין כמו כייל דידבי כייל פרוחי דאמר במסכת נדה (דף יז. ע""ש) שהיה מגרש זבובין ממטתו בשעת תשמיש משום צניעות דאסור לשמש מטתו בפני כל חי. ל""א כליא עורב מונע העורבים כמו (תהילים מ׳:י״ב) לא תכלא רחמיך:"
Arakhin,10,0,"ר""ה","בבל תאחר - והכי משמע נדר הוא הצדקה דקאי עליה בבל תאחר כנדר דקאמר בפרק קמא דר""ה (דף ו.) בפיך זו צדקה:"
Arakhin,55,1,"ר""ה","דרבי ישמעאל בפרק קמא דר""ה (דף ח:):"
Chullin,50,1,מכות,"והכא נמי - דתמד עד שלא החמיץ ואע""פ שעתיד להחמיץ והשתא פירא הוא הואיל וחזותיה מיא פסיל מקוה ואינו נקח ורב נחמן כרבנן דאף ע""ג דחזותיה מיא לא פסיל דתרתי בעינן לפסול מקוה [שיעורא וחזותא] ולענין מעשר נקח דאפירא קפיד רחמנא והא פירא הוא והכא לא בעי תרתי. ולבי מהסס [משום דרישא משמע דאזיל בתר חזותא וסיפא משמע דלא אזיל בתר חזותא] ונראה בעיני דרבא חסר קורטוב תני ברישא ומשום דליכא שיעורא קאמר תנא קמא לא פסלוהו אבל שלשה לוגין שלמים אפילו מראיהן כמראה יין פסלי דרבנן לא קפדי אחזותא כלל והשתא מיתוקמא שפיר דרב נחמן [דאזיל בתר בסוף אף ע""ג דהשתא חזותא מיא דאמר כת""ק דלא אזיל בתר חזותא ורבא דאמר כר""י] (דאמר כרבנן) והכי אמרינן בפרק קמא דמכות אליבא דרבא דחסר קורטוב תנינן ברישא ות""ק לא זו אף זו קאמר ור' יוחנן בן נורי ארישא נמי פליג ואתא למימר דאפילו שלשה לוגין שלמים ומראיהן כמראה יין לא פסלי ובסיפא אף ע""ג דליכא שלשה לוגין שלמים מים הואיל דאיכא מראה מים פסלי:"
Chullin,86,0,עירובין,בת קול - בפרק קמא דעירובין (דף יג:) יצתה בת קול ואמרה הלכה כבית הלל:
Chullin,109,2,זבחים,חוץ לזמנו פיגול וחייבין עליו כרת - האוכל ממנו אפילו כהלכתו ומקרא נפקא לן בפרק שני דזבחים (דף כח.) ועור שתחת הזנב רך הוא ונפסל קרבן במחשבת אכילתו כבשר ובעולה שכולה כליל לא פסלה מחשבת אכילה אלא מחשבת הקטרה:
Chullin,136,0,תמורה,אין ממירין - כלומר אם המיר אין מומר דכל ממירין דתמורה דיעבד הוא כדאמרן בשמעתא קמייתא דפרקא קמא (לעיל חולין ב.):
Chullin,160,0,זבחים,"שני בלא תעשה - דשחוטי חוץ ואע""פ שאינו בכרת דלאו מתקבל בפנים הוא מ""מ בלא תעשה הוא הואיל ורצוי לאחר זמן. ולאו דידיה מפרש בפרק בתרא דזבחים (דף קיד.) מלא תעשון ככל אשר אנחנו עושים וגו':"
Chullin,161,0,"בכורות, פרה","פרה מטמאה טומאת אוכלין - דאע""ג דאמר רבי שמעון בפרק קמא דבכורות (דף ט:) דאיסורי הנאה כגון שור הנסקל ופטר חמור אין מטמאין טומאת אוכלין ונפקא ליה מכל האוכל אשר יאכל אוכל שאתה יכול להאכילו לאחרים קרוי אוכל מודה הוא דפרה אדומה מקבלת טומאת אוכלין לטמא אחרים:"
Chullin,188,0,"יומא, כתובות","ספקו אסור - דנפקא לן מקראי בפרק בתרא דיומא (דף פד:) ובפ""ק דכתובות (דף טו.) כל קבוע כמחצה על מחצה דמי וזה מן הקבוע לקח אבל נמצא דנייד הלך אחר הרוב דהשתא לאו קבוע הוא:"
Chullin,194,1,יומא,"לא תזלזל בשיעורי דרבנן - כלומר אפילו במידי דלא מיתסר מדאורייתא לא תזלזל בשיעוריה ועוד הא מדאורייתא אסור דחצי שיעור אסור מן התורה וחצי שיעור מנין ת""ל כל חלב בפרק בתרא דיומא (דף עד.):"
Chullin,205,1,יומא,מהו - מי מצטרפי לחיוביה ככל שאר איסורים דקיימא לן דמצטרפי שיעורייהו לחצאין בתוך כדי אכילת פרס כדאמרינן בפרק בתרא דיומא (דף פ:) או דילמא כיון דחידוש הוא דהא גידין ועצמות דעלמא לא מיחייב עלייהו והכא מיחייב ואימא אין לך בו אלא חדושו וכי אכיל ליה בבת אחת מיחייב דסתם אכילה בבת אחת משמע אבל לחצאין לא:
Chullin,210,0,יומא,"הוציאו אשה מבעלה והרגו את הנפש - בפרק בתרא דיומא בעובדא דכידור איכא למ""ד קטלה ואיכא למ""ד לא קטלה אלא אפקה:"
Chullin,226,0,בכורות,חלב אחותו גדולה מנין - אני שמעתי דהיינו פרה שהיא מין בהמה כמותה אבל מין גדול הוא ומהאי קרא גופיה דריש ותנא אחרינא הוא ולישניה הוא דשני ועוד דלא נפק ליה פרה ורחל מיתורא דחד קרא אלא פרה לחודה דחלוקה מן הגדי בשני חילוקין חדא דנאסרה עמו בהרבעה וחדא דאין נכנסת עמו לדיר להתעשר אבל רחל שנכנסת עמו לדיר להתעשר דהא מעשר בקר וצאן כתיב (ויקרא כז) וכל צאן במשמע לא נפקא ליה מיניה שתאסר עמו בבישול הלכך יליף ברישא פרה והדר אתיא ליה רחל בהצד השוה כדלקמן. בקר אינו נכנס עם הצאן להתעשר בפרק בתרא דבכורות (דף נג.):
Chullin,242,0,יומא,"ר""ל מתקיפי דארעא דישראל הוה כדאמרינן בפרק קמא דיומא (דף ט:) מאן דמשתעי ריש לקיש בהדיה יהבי ליה עיסקא בלא סהדי והכא א""ל תיב לקבלי ורבי זירא דמבבל סלק להכא כדאמרינן בהשוכר את הפועלים (ב""מ דף פה.) רבי זירא אותיב ארבעין תעניתי דנשתכח מיניה תלמודא דבבלאי ומחסידי דבבל הוה כדאמרינן בהשוכר את הפועלים (שם) רבי זירא (אותיב) כל תלתין יומין בדיק נפשיה ושגר תנורא וסליק בגוה חזי מאי אכספיה לההוא מדרבנן:"
Chullin,252,0,נזיר,ופרכינן האי על הארץ מיבעי ליה להוציא ספק טומאה צפה - שרץ מת צף על המים ספק נגע ספק לא נגע אף ברשות היחיד ספקו טהור ומהאי קרא נפקא לן בפרק בתרא דנזיר (דף סד.) כתיב השרץ כל מקום ששורץ ואפילו על המים וכתיב על הארץ הא כיצד כאן בטומאת ודאי כאן בטומאת ספק:
Chullin,269,2,"דמאי, ראש השנה","טבל וחולין מעורבין זה בזה - ואפילו לאחר שחלקו לא אמרינן יש ברירה וחלקו של עובד כוכבים הלך לו וזה חלק המגיע לישראל וטבל גמור הוא אלא אין ברירה וגם זה שנשאר חציו טבל וחציו חולין דיש קנין לעובד כוכבים בא""י להפקיע חלקו מיד מעשר. ואני שמעתי שאין לו תקנה לפי שאם בא להפריש נמצא מפריש מן הפטור על החיוב. ולי נראה שיש לו תקנה בשני צדדין אם יש לו טבל ממקום אחר מפריש על זה לפי חציו שאין חייב אלא חציו ואם אין לו טבל אחר מפריש מיניה וביה לפי כולו כגון אם יש לו עשרים מפריש שנים מהן שאם אין מפריש אלא אחד לא נפטר לפי שזה שהפריש יש חציו שאין שם מעשר חל עליו לפי שהוא פטור ועומד אבל כשמפריש שנים הרי השם חל על האחד ופוטר את העשרה המחוייבין והא ליכא למימר דילמא שניהם המופרשין בחלקו של עובד כוכבים גדלו ואין שם מעשר חל עליהם דתניא בגמרא דראש השנה (דף יב:) גבי חדש וישן המעורבין דקי""ל אין תורמין מזה על זה וקתני צובר את גרנו לתוכו ונמצא תורם מן החדש שבו על החדש שבו ומן הישן שבו על הישן שבו וכי היכי דפריש חדש וישן בחולין איכא נמי חדש וישן במעשר הכא נמי נמצא תורם מן החיוב שבו על החיוב שבו ומן הפטור שבו על הפטור שבו ואפילו למאן דפליג עליה דההוא הכא מודי דהתם הוא דאיכא למימר אין בילה לא נבללו יפה ושמא אין חדש במעשר לפי חשבון הנותר בחולין ואין ישן במעשר לפי חשבון הנותר בחולין אבל הכא יש בילה דהא בכל חטה וחטה יש לעובד כוכבים ולישראל חלק כיון דאין ברירה וכי אפריש מיניה וביה יש במעשר מן החיוב כפי החיוב ומן הפטור כפי הפטור. ובתוספתא דדמאי (פרק ה הי""ד) מצאתי דטבל וחולין שנתערבו אם יש לו פרנסה ממקום אחר מוציא לפי חשבון כלומר מפריש ממקום אחר לפי חשבון טבל זה המעורב ואם לאו נוטל מן החולין כפי תרומת מעשר שבטבל ואיני יודע מהו. ורבי ורשב""ג הכי פליגי רבי סבר אם יש לו טבל אחר מפריש על זה לפי חציו ואם הפריש לפי כולו דנמצא מרבה במעשרות ומעשרותיו מקולקלים וזה מתוקן ועוד נ""מ שאין מפרישים מזה על טבל אחר ור""ש [ב""ג] סבר יש ברירה וכיון שחלקו הרי חלקו של ישראל כולו חייב ואפילו הוא בא להפריש עליו ממקום אחר מפריש לפי כולו והשם חל על מעשרותיו ומתוקנים הם ואם רצה להפריש מזה על מקום אחר מותר:"
Chullin,271,0,בכורות,בפני - בכור וגז נוהגים אף שלא בפני הבית אבל מעשר לא כדמפרש בגמ' דבכורות בפרק בתרא (דף נג.) גזרה משום לקוח ומשום יתום. בכור וגז ממתנות כהונה הן ולא מעשר דנאכל הוא לבעלים כשלמים:
Rosh Hashanah,36,0,עירובין,"ורבי מאיר בתר חורבן הוה - כמה דורות דהא בימי רבן יוחנן בן זכאי חרב הבית ור' אליעזר תלמידו היה ור' עקיבא תלמידו של ר' אליעזר כדאמרינן בשלהי ארבע מיתות (סנהדרין דף סח.) ור' מאיר תלמידו של ר""ע כדאמרי' בפרק קמא דעירובין (דף יג.) כל מקום שאתה מוצא משום ר' ישמעאל אמר תלמיד אחד לפני ר' עקיבא אינו אלא ר' מאיר:"
Rosh Hashanah,38,1,סנהדרין,כשם שמעברין את השנה לצורך - מפני האביב והתקופה ופירות האילן כדאיתא בפרק קמא דסנהדרין (דף יא:):
