Masechet,Daf,Comment,References,Text
Shevuot,7,0,סנהדרין,"דדריש ריבויי ומיעוטי - מדרשא דריבויי ומיעוטי נפקא ליה בפ""ג (לקמן שבועות כו.) שלא היה דורש את התורה במשמעות כללות ופרטות אלא במשמעות רבויין ומיעוטין וגבי שבועות הכי דריש נפש כי תשבע ריבה כל השבועות להרע או להיטיב מיעט את הריבוי ולימד שאינו חייב אלא על הדומה למיעוט שיהא להבא כמותו ולא דדריש ליה במשמעות כלל ופרט דנימא להרע או להיטיב פירושו של כלל הוא ואין לך להביא בו אלא הוא לבדו הרעה והטבה ולא שאר דברים ואפילו להבא שאינו הרעה והטבה שכל הדורש התורה כלל ופרט אית ליה אין בכלל אלא מה שבפרט וכי הדר אתי כללא אחרינא בתר פרטא כי הכא דכתיב בתריה לכל אשר יבטא וגו' די לך אם תוסיף על הפרט בכלל אחרון דברים שאין בהן הרעה והטבה ויהיו כעין הפרט בלהבא ולא לשעבר שאינו דומה לפרט כלל דלהכי אהני כלל קמא למעוטי והיינו דאומר כלל ופרט וכלל אי אתה דן אלא כעין הפרט כלומר דן אתה להוסיף על הפרט ע""י כלל האחרון אבל אי אתה דן להוסיף עליו אלא הדומה לו אבל הדורש בריבה ומיעט אין הפרט פירושו של כלל אלא ממעטו במקצת כלומר לא את הכל ריבה בריבוי הראשון אלא זה וכיוצא בו בלא ריבוי בתרא משתמע ליה זה וכיוצא בו הלכך כי אתא ריבוי אחרינא בתריה לרבות בא ואפי' שלא כעין הפרט ולא מיעט המיעוט אלא דבר אחד הראוי להוציא מן הכלל הזה יותר מן הכל ור""ע הכי דריש בפ""ג להאי כי תשבע ואינו ממעט מן המיעוט אלא נשבע לבטל את המצוה פרט הוא לשון פירוש לפיכך כלל ופרט אין בכלל אלא מה שבפרט מיעוט אינו פירוש אלא ממעט את משמעות הכלל במקצת ומשייר את כל הדומה למיעוט כך מפורש בסנהדרין בפרק נגמר הדין (סנהדרין דף מו.) גבי והומת ותלית דריבה ומיעוט לחודיה מביא כל כעין הפרט בלא רבויא בתריה ורבי נמי דריש ריבוי ומיעוט כלומר שמעי' ליה בעלמא שדורש את התורה במשמעות ריבוי ומיעוט ולא במשמעות כלל ופרט:
"
Shevuot,12,1,מנחות,"אחת לכלל - ההיא דאל הקדשים שכלל את הכל ואחת מן השתים לפרט ומדה זו נדרשת בתורת כהנים בתחלת הספר דבר שהיה בכלל ויצא מן הכלל ללמד כו' כיצד והנפש אשר תאכל מבשר זבח השלמי' וגו' והלא שלמים בכלל כל הקדשים היו ולמה יצאו להקיש אליהם מה שלמים מיוחדין קדשי מזבח אף כל קדשי מזבח יצאו קדשי בדק הבית שאין חייבין עליהן משום טומאה וא""ת למה אין נידונים בכלל ופרט ואין בכלל אלא מה שבפרט שלמים אין מידי אחרינא לא משום דמרוחקין זה מזה בשני ענינים וכך מפורש במנחות בפרק כל המנחות באות מצה (מנחות דף נה:) דהיכא דפרט מרוחק מן הכלל נידון במדה זו ללמד על הכלל וכו' ואם תאמר מה בין זו למדת כלל ופרט וכלל שאתה דן כעין הפרט הרבה יש שמדת כעין הפרט באה להוסיף על הפרט בכלל אחרון דברים אחרים שאין כתובין בו וזו באה לגלות על הפרט ולא להוסיף עליו ודברים רבים למידין במדה זו שאינן באין במדת כעין הפרט כגון בהבערה שאנו אומרים לחלק יצאתה ובמדה זו היא באה הבערה בכלל היתה ולמה יצאה להקיש אליה ולגלות על כל. הכלל שכשם שחייב על הבערה בפני עצמה כך חייב על כל אב מלאכה שבכלל בפני עצמו:"
Shevuot,13,0,סנהדרין,במזיד ולא אתרו ביה - ואינו נהרג בלא התראה כדאמרי' בסנהדרין בפרק היו בודקין (סנהדרין דף מא.):
Shevuot,17,0,זבחים,"שעיר ושעיר - שעיר הוה מצי למיכתב בכולהו וכתיב ושעיר וי""ו מוסיף על ענין ראשון להקיש ומהו ההיקש איתקוש שעירי הרגלים לשל ר""ח והוא כבר למד בבנין אב מיוה""כ ודבר הלמד בבנין אב חוזר ומלמד בהיקש כל המלמד בכל המדות חוזר ומלמד חוץ מהלמד בהיקש שאין חוזר ומלמד בהיקש בקדשים והכי אמרינן בזבחים בפרק איזהו מקומן (זבחים דף מט:):"
Shevuot,21,0,זבחים,"וכן שעירי ע""ז - צבור שחטאו בע""ז בהוראת ב""ד מביאין פר לעולה ושעיר לחטאת כדכתיב בפרשת שלח לך ואותו שעיר מתן דמו על הפרוכת ועל מזבח הזהב כדאמר בזבחים בפרק ב""ש (זבחים דף לט:):"
Shevuot,29,1,יבמות,"אין בנין בית המקדש דוחה את יום טוב - כדאמרינן ביבמות בפרק קמא (דף ו.) יכול יהא בנין בית המקדש דוחה שבת ת""ל את שבתותי תשמורו ומקדשי תיראו אני ה' כולכם חייבין בכבודי אתם והמקדש חייבין בכבודי שהזהרתי על השבת וימים טובים נמי שבתות איקרו:"
Shevuot,89,0,"ב""מ","אי הכי - דבעה""ב טרוד ושמא שכח אפי' תבעו שכיר לאחר שעבר זמן גבייתו המפורש בב""מ בפרק המקבל (בבא מציעא דף קו:) שכיר יום גובה כל הלילה שכיר לילה גובה כל היום לישבע נמי שכיר ולשקול:"
Temurah,6,0,סנהדרין,"לא תקלל חרש - דמשמע בין קללה סתם בין קללה שבשם דקאי לאו עלה וקאתא קרא ליראה את השם לאשמועינן דלוקה שנאמר והפלא ה' את מכותך. ע""א לא מצית אמרת דלא יתכפר במלקות גרידתא דודאי מתכפר במלקות לחודיה דהא כתיב לא תקלל חרש וילפינן בסנהדרין בפרק ארבע מיתות (סנהדרין דף סו.) ג""ש מהאי לאו דכתיב גבי אומללין כגון לא תקלל חרש שהוא גרוע שבכולן וכתיב גבי נשיא ונשיא בעמך לא תאור וכי היכי דהתם ליכא אלא מלקות גרידתא הכי נמי באומללין סגי ליה במלקות גרידתא ומוקמי ליה התם במקלל בשם דקא גמר ממקלל אביו דכתיב ביה בנקבו שם הלכך לא מצית אמרת דלא תיסגי ליה במלקות ולא מפי מורי אלא מפי ר' יצחק בר' מנחם ז""ל:"
Temurah,9,1,בכורות,ותנן - בפ' אלו קדשים (לקמן תמורה דף כא.) מה בין בכור ומעשר לשאר כל הקדשים כל פסולי המוקדשין נשחטין באיטליז ובשוק ונמכרין באיטליז ונשקלין בליטרא לימכר כשאר חולין ולא חיישינן לבזיון קדשים לפי שהנאתו להקדש כדאמרינן בבכורות בפרק כל פסולי המוקדשין (בכורות דף לא:) דאי שרינן ליה לאדם הפודה את פסולי קדשים למכרן בשוק יקפצו עליהן לוקחין ויפדה ביוקר אבל בכור ומעשר הנאתן לבעלים הנאת בכור לכהן והנאת מעשר לבעלים ומשום הרווחה דידהו לא מזלזלינן בקדשים:
Temurah,11,0,בבא קמא,"בשינוי קונה - דאביי סבר שינוי ששינה ועבר על דעת המקום קונה בר מהיכא דכתיבי קראי ולרבא לא קני אלא היכא דכתיבי קראי. ולא איתפרש לן דליהוי מידי בינייהו אלא תירוצי דהני תיובתא דמר אית ליה דמשום דמהני ולא מהני הוא ומר אית ליה משום טעמא דקראי. ונ""ב דמצינו למימר בשינוי קונה כגון גוזל עצים ועשאן כלים צמר ועשאן בגדים דלאביי קנה ואינו משלם אלא עצים וצמר ולרבא לא קנה ומשלם הבגדים והכלים וכי פרכינן לעיל לרבא מהא דקתני הגוזל עצים ועשאן כלים כו' לא תימא שאני התם דכתיב אשר גזל אלא הכי תימא אנא דאמרי כמאן דאמר שינוי לא קני דפלוגתא היא בבבא קמא בפרק מרובה (בבא קמא דף סו.) ובהגוזל קמא (שם צד.) דאיכא למאן דאמר שינוי קונה ומפיק טעמא מאשר גזל כעין שגזל ואיכא למאן דאמר שינוי לא קני ויליף מוהשיב את הגזילה מכל מקום אם כן מה ת""ל אשר גזל לומר שאינו מוסיף חומש על גזל אביו: "
Temurah,14,1,בכורות,"אלא לאו בזמן המקדש - ודידן הוה יהבינן לכהן לאקרוביה ואילו דידהו זכי להו אע""ג דכהן נמי חייבת בהמתו בבכורה כדאמרינן בבכורות בפרק שני במשנה (דף יג.) לא נפטרו אלא מפדיון הבן ופטר חמור הני ירעו משום דבשאר בכורות כהן אינו מפסיד כלום שמקריב הוא עצמו את אימורי בכור ואוכלו אבל הני דאיכא חד דזר אי הוי יהביה בכורם לאקרוביה תו לא אכלי מיניה דבכור תם בזמן המקדש אינו נאכל לזרים כדאמרינן באיזהו מקומן (זבחים דף נו:) הבכור נאכל לכהנים הלכך ירעה ולכשיסתאב יאכלנו במומו דכל חד וחד אמר לכהן אני כהן ובכור אני אוכלנו דכיון דנפל בו מום אין בו אלא איסור גזל והכא איסור גזל נמי ליכא דשמא זה כהן וזכה בו והמוציא מחבירו עליו הראייה:"
Temurah,15,1,בכורות,בכור זה נתן לי כהן במומו - אבל כהן לכהן ליכא למימר הכי דכהן המביא בכור להראותו לחכם צריך להביא עדים שנפל בו אותו מום מאליו דאמרינן בבכורות בפרק כל פסולי המוקדשין (בכורות דף לה.) כל מומין הראוין לבא בידי אדם רועי ישראל נאמנים רועי כהנים אינם נאמנים דנחשדו כהנים על הבכורות:
Temurah,22,0,פסחים,"אחר אחרון אני בא - שהוא גורם את החימוץ ואם נפל האיסור בסוף אסורה ומתני' אע""ג דלא נפל מעיסה ראשונה לתוך האחרונה אלא כדי חימוץ ונמצא שרוב החימוץ חולין היה אפילו הכי קאסר ליה רבי אליעזר דסבירא ליה זה וזה גורם אסור. ואחר אחרון דקאמר רבי אליעזר לאו דוקא דאי נמי נפל האיסור תחילה ואח""כ ההיתר אם לא קדם וסילק את האיסור אלא הניח וחימצוה בין שניהם אסורה דזה וזה גורם אסור אית ליה לרבי אליעזר בפרק קמא דבכורות (דף ז.) וכן בכל דוכתא והכי שני לה אביי בפסחים בפרק כל שעה (פסחים דף כז.) לא שנו אלא שקדם וסילק את האיסור אבל לא קדם וסילק אסור ואף על גב דפרכינן לה התם בהא מילתא סוף סוף מסקנא דשמעתא היא דסבירא ליה לרבי אליעזר דזה וזה גורם אסור:"
Temurah,37,0,שחיטת חולין,"מחוסר זמן וא""ר שמעון דקדיש - כדאמרינן בשחיטת חולין בפרק אותו ואת בנו (חולין דף פא.) דקתני שהיה רבי שמעון אומר כל הראוי לבא לאחר זמן השוחטו בחוץ עובר בלא תעשה:"
Temurah,39,0,מנחות,ולא סומך עליה - דקרבן צבור אין בו סמיכה חוץ מפר העלם דבר של צבור ושעיר המשתלח דגמירי שתי סמיכות בצבור במנחות בפרק שתי מדות (מנחות דף צב.):
Temurah,54,1,שחיטת חולין,ובשר בחלב - חתיכת בשר שנתבשלה בחלב ושוב נתערבה באלף חתיכות כולן אסורות ואליבא דמאן דאמר בשר בחלב אסור בהנאה בשחיטת חולין בפרק כל הבשר (חולין דף קיד:):
Temurah,62,0,ערכין,וכן חרמי כהנים - אין לו שום חלק בהם ואפי' טובת הנאה משום דאינו רשאי ליתנן אלא לכהן שבאותו משמר ואליבא דמאן דמקיש מטלטלין לחרמי קרקעות בערכין בפרק המקדיש (ערכין דף כח.):
Gittin,40,0,כתובות,קטנה - אביה מקבל גיטה כדנפקא לן בכתובות בפרק נערה (כתובות דף מז.) מויצאה והיתה:
Gittin,65,0,כתובות,מעשה ועשה רבי - בכתובות בפרק אלמנה ניזונית:
Gittin,73,0,כתובות,הרי אלו לא יפרעו - בכתובות בפרק הכותב אלמא לא מהימן לומר היה לי ואבד דעל כרחיך בדטעין היה לי ואבד עסקינן דאי לאו הכי צריכא למימר דשביעית משמטת:
Gittin,99,0,כתובות,"כמאן דכתיבי דמי - דתנאי בית דין הוא ומשניסת לו קול יוצא שהוא משועבד לה דתנן לא כתב לה בנן נוקבין דיהוו ליכי מינאי כו' ואת תהא יתבא בביתי כו' חייב שהוא תנאי ב""ד בכתובות בפרק נערה (כתובות דף נב:):"
Gittin,127,0,יבמות,אינה מתגרשת - דכתיב ושלחה מביתו מי שמשלחה ואינה חוזרת יצתה זו שמשלחה וחוזרת הכי דרשינן לה ביבמות בפרק חרש שנשא (יבמות דף קיג:) הלכך אפילו בקבלת אביה אינה מתגרשת:
Gittin,130,1,"ב""ב","במקצת - ששייר לעצמו שלא נתן כל נכסיו ובעי קנין דהכי קיי""ל בב""ב בפרק מי שמת (בבא בתרא דף קנא:) דכיון ששייר לגרמיה מידי אינו כמצוה מחמת מיתה הואיל וחס על פרנסת עצמו והרי היא כמתנת בריא:"
Gittin,149,1,כתובות,"רבי יהודה אומר שמנה עשר חדש - לר' יהודה זמן הנקת תינוק עד שיהו לו י""ח חדשים בכתובות בפרק אע""פ (כתובות דף ס:):"
Berakhot,36,4,גיטין,דוגמא השקוה – על שהיו דומים להם הם השקוה שהיו שמעיה ואבטליון מבני בניו של סנחריב כדאמרינן בגיטין בפרק הנזקין (גיטין דף נז:):
Berakhot,36,1,בבא מציעא,וברכוהו – לפי שהרבה מאד לחלוק בדבר זה כדאמרינן בבבא מציעא בפרק הזהב (בבא מציעא דף נט:):
Berakhot,39,0,"ב""ק","מתני' בעל קרי – מתקנת עזרא ואילך שתקן טבילה לבעלי קריין לעסוק בתורה כדאמרינן בב""ק בפרק מרובה (בבא קמא דף פב:):"
Berakhot,43,0,"ב""ק","דאמר מר – גבי עשר תקנות בב""ק בפרק מרובה:"
Berakhot,45,0,סנהדרין,ולאביי דאמר הזמנה מילתא היא – גבי אורג בגד למת בסנהדרין בפרק נגמר הדין (סנהדרין ד' מז:):
Berakhot,97,2,זבחים,לפני הבירה – מקום בהר הבית שיש שם בית הדשן גדול ששורפין פסולי קדשים קלים כדאמרינן בזבחים בפרק טבול יום (זבחים דף קד:):
Arakhin,20,2,שחיטת חולין,מתניתא גוזמא - דרך משניות לשנות גוזמא כגון הנך דאמר בשחיטת חולין בפרק גיד הנשה (חולין דף צ:):
Arakhin,46,0,בכורות,"רב ושמואל דאמרי תרוייהו אין מקדישין לגאול בגירוע פחות מב' שנים - המקדיש שדה אחוזה בשנה ראשונה של יובל ובא לגואלה נותן בבית כור נ' סלעים כדכתיב זרע חומר שעורים ואם הקדישה עשר שנים או עשרים לאחר היובל מחשבין השנים הנותרות עד היובל הבא ונותן סלע ופונדיון לכל שנה כדכתיב (ויקרא כ״ז:י״ח) ואם אחר היובל יקדיש שדהו וחשב לו וגו' ונגרע מערכך והיינו גירוע שאינו נותן חמשים סלעים והמקדיש שתי שנים לפני היובל פודה אותה בשני סלעים ושני פונדיונין כדכתיב על פי השנים הנותרות. וכן עולה החשבון של גאולת שדה אחוזה לכל שנה סלע ופונדיון שהרי אם הקדישה בשנה ראשונה שלאחר היובל היה פודה בחמשים שקל כדכתיב אם משנת היובל יקדיש שדהו וגו' משנת ולא שנת יובל בכלל אלמא בשנה שלאחר היובל קאי קרא וקאמר יתן חמשים צא לתשעה ומ' שנים הבאים עד יובל הבא תשע וארבעים סלעים נמצא סלע יותר על סלע לכל שנה חלקיהו לפונדיונין דבסלע יש מ""ח פונדיונין הרי לכל שנה סלע ופונדיון פחות פונדיון הילכך המקדיש שדהו לאחר היובל שתים או שלש שנים נותן לכל שנה עד היובל סלע ופונדיון. ואף על פי שכשתחשוב סלע ופונדיון למ""ט שנים תמצא חמשים סלע ופונדיון כגון מ""ט סלעים ומ""ט פונדיונין והסלע אינו אלא מ""ח פונדיונין הא פרכינן ליה בבכורות בפרק יש בכור לנחלה (דף נ.) פונדיון זה מה טיבו קולבון לפרוטרוט. וקאמרי רב ושמואל דהמקדיש פחות משתי שנים לפני היובל אין כאן דין גירוע ואם בא לגאלה נותן נ' סלעים דגבי גירוע כתיב (ויקרא כ״ז:י״ח) על פי השנים הנותרות ונגרע ומיעוט שנים שתים ועצה טובה קמשמע לן מתני' שיהא אדם חס על נכסיו ולא יפדה פחות משתי שנים שלא יפסיד מ""ח סלעים:"
Arakhin,63,0,"ב""ק","עשרה דברים - מפרש בב""ק בפרק מרובה (בבא קמא דף פב:) וזה אחד מהם:"
Chullin,28,1,"ב""ק","במזיד לא יאכל עולמית כו' - לאו משום קנסא הוא דהא אחריני לא עבוד איסורא אלא מקראי יליף לה רבי יוחנן בכתובות באלו נערות (כתובות דף לד:) ובב""ק בפרק מרובה (בבא קמא דף עא.) ושמרתם את השבת כי קדש וגו' מה קדש אסור באכילה אף מעשה שבת אסורים באכילה יכול אפילו בשוגג ת""ל מחלליה מות יומת במזיד אמרתי ולא בשוגג:"
Chullin,33,0,שחיטת קדשים,מזבח - שנפגם פסול כדילפינן בשחיטת קדשים בפרק קדשי קדשים (זבחים דף נט.) וזבחת אליו את עולותיך ואת שלמיך וגו' וכי עליו אתה זובח אלא בזמן שהוא שלם ולא בזמן שהוא חסר והאי עליו בשבילו הוא כלומר כשהוא בחזקתו:
Chullin,38,1,שחיטת קדשים,"שן וצפורן בהדיא תנא להו - לעיל (חולין דף טו:) במתני' חוץ ממגל קציר והמגירה והשינים והצפורן ואוקמינן במחוברת. ואית דמפרשי דמרישא ממעט שן תלושה וצפורן תלושה דכשר בשחיטה ופסול במליקה ולא היא דא""כ למה הוזכר שן וצפורן לימא הכי למעוטי תלוש דפסול במליקה אלא תלוש לאו מילתא היא דנימא כשר בשחיטה ופסול במליקה דהא בתלוש לא מיקריא מליקה ואפי' מליקה פסולה לא מיקריא דהא פירש לן קרא דמליקה בעצמו של כהן היתה ובכלי לא מיקריא מליקה דלא אשכחן בכלי דמיקריא מליקה ומנא תימרא דמליקה בעצמו של כהן דתניא בשחיטת קדשים בפרק קדשי קדשים (זבחים דף סה.) והקריבו הכהן אל המזבח וכי תעלה על דעתך שזר קרב גבי מזבח אלא מגיד שלא תהא מליקה אלא בעצמו של כהן ולההוא לישנא פרכינן שן וצפורן בהדיא קתני להו בתורת כהנים כדפרישית והא נמי ליתא דלא פרכינן בהדיא קתני לה אלא א""כ שנויה במשנה דרוב ברייתות שבתורת כהנים ושבתוספתא שנאום חכמים במשנתינו ולא פרכינן הכי אלא היכא דסתם במתניתין תרי זמני או בחד מסכתא או בתרתי:"
Chullin,44,0,מנחות,"וא""ר יוחנן - מנא לן דמביא עליו נסכי איל של שני עשרונים ושלישית ההין יין דכתיב בפרשת נסכים בשלח לך אנשים או לאיל האחד וגו' או לרבות את הפלגס בנסכים הללו ומדאיצטריך קרא לרבויי ש""מ קסבר רבי יוחנן דת""ק דאמר אין עולה לו מזבחו משום דבריה הוא ולענין נסכים רחמנא רבייה דאי ספיקא הוא לא מרבייה קרא דכיון דשמא איל הוא פשיטא דבעי אתויי נסכי איל ואתנויי דאי איל הוא ליהוי דידיה ואי כבש הוא יהא היתר נדבה שהרי מתנדבין נסכים בלא קרבן כדאמרינן במנחות בפרק בתרא (דף קז.) ואע""ג דתני אין מתנדבין לוג אחד ולא ב' וה' אלא שלשה כדי שיהו קרויין נסכי כבש או ארבעה שיהו קרויין נסכי איל או ששה הראוין לפר הכא כי האי גוונא בהדי אחריני קרבי:"
Chullin,45,0,מנחות,"מייתי ומתני - דסבירא ליה ספק הוא והכא קא מבעיא לן אליבא דבר פדא במאי מסתפק ומאי מתני ואו לאיל דריש ליה לדרשא אחרינא במנחות בפרק שתי מדות (מנחות דף צא:) וקא מיבעיא לן הכא מאי מתני מי פשיטא ליה לבר פדא דלאו בריה הוא אלא ספק איל ספק כבש הוא וכי מתני איל וכבש הוא דמתני אי איל הוא ליהוי כוליה דידיה ואי כבש הוא עשרון סולת רביעית היין ליהוי דידיה ואינך לנדבה אבל בבריה לא צריך לאתנויי ולמימר אי בריה הוא ואינו ראוי לנסכים ליהוי כולהו לנדבה וגבי בעיין דלעיל כיון דודאי לאו בריה הוא יוצא ידי נדרו ממ""נ דהא או כבש או איל הוא והוא נדר באיזה שירצה:"
Chullin,49,2,בכורות,"ופטורין ממעשר בהמה - כל הנולדים להם כל ימי שותפותם שהשותפות פוטר ממעשר בהמה בבכורות בפרק בתרא (דף נו:) יהיה לך ולא של שותפות והתם מוקי ליה להאי קרא במעשר ואע""ג דבבכורות כתיב:"
Chullin,57,0,שחיטת קדשים,מר לא אמר הכי - דאילו בעוף אם שחט סימן ראשון בחוץ מיחייב שהרי דכוותה כשר בפנים במליקת חטאת העוף. השוחט עוף קדשים בחוץ חייב דיליף מריבויא דאשר ישחט בשחיטת קדשים בפרק השוחט (דף קז.) אבל המולק את העוף פטור:
Chullin,72,0,זבחים,ואמר מר - בזבחים בפרק חטאת העוף (זבחים דף ע.):
Chullin,73,1,זבחים,"מכלל דמסוכנת לאו טרפה מיקרי - ואצטריך לאשמעינן בהך נבלה דאתיא מכח מסוכנת ולא אתיא מכח טרפה שלא נטרפה קודם לכן דתיחול אאיסור חלב. ומק""ו דטרפה דאמרינן ומה מחיים כו' לא מצינן למילף גבי נבלה דאיסור נבלה חייל אאיסור חלב דטעמא דטרפה לאו משום קירוב מיתה הוא אלא משום חסרון כדמצרכינן לתרווייהו בזבחים בפרק חטאת העוף (זבחים דף ע.):"
Chullin,75,2,זבחים,"שהבעלים מפגלין - וטעמא מפרש בזבחים בפרק ב""ש (זבחים דף מז.) בסופו דכתיב והקריב המקריב וגו' אלמא בעלים קרי מקריב הלכך איתנהו בכלל המקריב לא יחשב אם חשבו על שחיטת כהן או על זריקתו ע""מ לאכול חוץ לזמנו הוי פיגול:"
Chullin,79,1,זבחים,"הכא בחטאת העוף עסקינן - דמליקתה בסימן אחד בפ""ק (לעיל חולין דף כא.) וחיוב שחיטתה דידיה נמי בחוץ בסימן אחד דהשוחט עוף קדשים בחוץ חייב והמולקו בחוץ פטור כדתנן בזבחים בפרק השוחט והמעלה (זבחים דף קיא.) ויליף מאו אשר ישחט לרבות את העוף:"
Chullin,97,3,שבועות,יפה כח הבן מכח האב - ברייתא היא בשבועות בפרק כל הנשבעין (שבועות דף מח:) שהבן גובה בשבועה ושלא בשבועה והאב אינו גובה אלא בשבועה והתם מפרש לה:
Chullin,124,2,גיטין,וזהו שהביא שמיר למקדש - דהא נגר טורא מתרגמינן ליה והוא תרנגולא ברא ובגיטין בפרק מי שאחזו (גיטין דף סח:) מפרש מאי עביד ביה דמנגר ביה טוריא:
Chullin,162,0,כריתות,"ואמר ריש לקיש אומר היה רבי שמעון פרה נפדית - אם מצא נאה הימנה אפילו על גב מערכתה אפילו שחטה כהלכתה על מערכת של עצים שהיא נשחטת עליה כדאמרי' במס' פרה (פ""ג מ""ט) וקסבר ר""ש כל העומד לפדות כפדוי דמי וקרינא ביה שאתה יכול להאכילו. ואי קשיא למה לי קבלת טומאה היא גופה מטמאה אדם ובגדים מפרשינן כה""ג בכריתות בפרק דם שחיטה (כריתות דף כא:) כגון בשר שחפהו בפחות מכביצה בצק אי משוית ליה אוכל מצטרף בהדי בצק ומקבל האי בצק טומאה אם יגע בטומאה ומטמא שאר אוכלין ואי לאו אוכל הוא לא מקבל האי בצק טומאה דלית ביה שיעורא וכי נגעו ביה אוכלין אחריני טהורים הן שאינם נוגעין בנבלה אלא בבצק:"
Chullin,162,0,כריתות,"והא""ר ינאי - בקדושין ובכריתות בפרק בתרא (דף כה.):"
Chullin,179,0,פסחים,ממשקה ישראל - מקרא הוא בספר יחזקאל שה אחד מן הצאן מן המאתים ממשקה ישראל ולענין קרבנות ונסכיהם כתיב ומפרשינן ליה בפסחים בפרק אלו עוברין מן המותר לישראל אבל גיד הנשה לא וכי רבי קרא פרשו דהיתירא רבי ולא מחוברין דאיסורא:
Chullin,202,1,כריתות,טמאין אתה מצווה על דמן - בכריתות בפרק דם שחיטה (כריתות דף כא.) לא יצאו מכלל אזהרתו אלא שרצים ודגים וחגבים ומהלכי שתים:
Chullin,204,1,זבחים,דאמר מר - רבא אמרה בזבחים בפרק חטאת העוף (זבחים דף ע.):
Chullin,234,0,פסחים,"תנור מטמא אוכלין באוירו - שהתנור תחלה הוי ואוכלין שניים כדתניא בפסחים בפרק ראשון (דף כ:) דת""ר תוכו אע""פ שלא נגע מה תוכו האמור לטמא כו' אלמא תנור מטמא לאוכלין אע""פ שאינן נוגעין בו תאמר בנבלה ובזרעים טמאין שאינן מטמאין אחרים אא""כ נגעו בהן כל הנך דקאמר תיתי מיניה בבנין אב קאמר טימא כאן וטימא כאן מה מצינו כאן שהיד מוציאה טומאה לאחרים אף כאן יד מוציאה טומאה לאחרים:"
Chullin,239,0,מעילה,"שרצים איסור אכילתם בכעדשה כטומאתן דתני ר' יוסי בר' חנינא והבדלתם בין הבהמה הטהורה לטמאה וגו' פתח הכתוב באכילה וסיים בטומאה לומר לך מה טומאה בכעדשה אף אכילה בכעדשה במעילה בפרק קדשי מזבח (מעילה דף טז:) הילכך אי לא כתיב מיחוי בגופייהו ויליף מהנך ה""א לא מחייב אמיחויין בפחות מכזית:"
Chullin,258,0,בכורות,"והשוחטן בחוץ פטור - ואילו בקדם הקדשן את מומן תנן מתניתין לקמן דחייב אם שחט בחוץ קודם פדיונן ואע""ג דאינן ראוים לפתח אהל מועד דהא בעלי מומין נינהו ותנן (זבחים דף קיב.) הראוי לפתח אהל מועד חייבין עליו בחוץ ושאינו ראוי בפנים אין חייבין עליו בחוץ הא מוקמינן לה בבכורות (דף טז.) בדוקין שבעין ואליבא דר""ע דאמר אם עלו לא ירדו הילכך הואיל ובפנים לא ירדו חייבין עליהן בחוץ. וכולה הך מתני' מיתניא בבכורות בפרק שני (דף יד.) והתם תני לה משום בכורות והכא תני לה משום מתנות:"
Chullin,269,0,מנחות,"ואיבעית אימא שותפות עובד כוכבים בתרומה רבנן חיובי מחייבי - חלקו של ישראל ולא מצי למפטר שותפות דעובד כוכבים בראשית הגז בהיקשא דתרומה הילכך צאנך למעוטי שותפות עובד כוכבים אתא ודגנך למעוטי דיגון עובד כוכבים כגון עובד כוכבים שלקח שדה של ישראל ומירחה הלוקח אותה תבואה מן העובד כוכבים פטור מלעשר ואף על פי שגדלה בשדה של ישראל כדאמרינן במנחות בפרק רבי ישמעאל (מנחות דף סז.) מירוח העובד כוכבים פוטר אי נמי דגנך ולא דגן עובד כוכבים ולאשמועינן דיש קנין לעובד כוכבים בארץ ישראל להפקיע מיד מעשר וחלקו של עובד כוכבים פטור שאם חזר ומכרו לישראל אינו חייב לעשר אבל חלקו של ישראל חייב ואע""ג דמצאנך משמע להו ולא שותפות עובד כוכבים לא משמע להו מדגנך למעוטי של שותפות עובד כוכבים דדגן כמאן דפליג דמי שהרי חולקין אותה במדה וקרינא ביה דגנך בחלקו של ישראל אבל צאן כל בהמה ובהמה יש לעובד כוכבים חלק בה ולא קרינא בחדא מינייהו צאנך:"
Rosh Hashanah,2,0,בכורות,למעשר בהמה - שאין מעשרין מן הנולדים בשנה זו על הנולדים בחבירתה דכתיב (דברים י״ד:כ״ב-כ״ג) עשר תעשר את כל תבואת זרעך היוצא השדה שנה שנה ואמר מר בבכורות בפרק מעשר בהמה (בכורות דף נג:) בשתי מעשרות הכתוב מדבר אחד מעשר בהמה ואחד מעשר דגן:
Ketubot,2,2,בבא קמא,"בשני ובחמישי - אחת מעשר תקנות שתקן עזרא בבבא קמא בפרק מרובה (בבא קמא דף פב.) מפרש לכולהו ולכך תקנו שתנשא ברביעי שאם היה לו טענת בתולים ישכים לב""ד בעוד כעסו עליו [ואם יש שהות בינתים יש לחוש] שמא יתפייס ותתקרר דעתו ויקיימנה ושמא היא זינתה תחתיו ונאסרה עליו כדילפינן (סוטה דף כח.) מונסתרה והיא נטמאה ומתוך שיבא לבית דין יתברר הדבר כשיצא הקול שמא יבואו עדים ובגמר' פריך ותינשא באחד בשבת:"
Ketubot,48,3,יבמות,ואמר מר - ביבמות בפרק יש מותרות בבת כהן שניסת לישראל ונעשית אלמנה וגרושה וזרע אין לה שחוזרת לתרומת אביה ואינה חוזרת לחזה ושוק ויליף לה מהאי קרא כי תהיה לאיש זר היא בתרומת הקדשים לא תאכל עוד:
