Masechet,Daf,Comment,References,Text
Pesachim,67,0,כיצד,רבי אליעזר אומר יזרוק - את הדם ר' אליעזר לטעמיה דאמר בכיצד צולין דם אף על פי שאין בשר:
Pesachim,67,1,כיצד,רבי יהושע אומר לא יזרוק - ר' יהושע לטעמיה דאמר אם אין בשר אין דם ויצא חוץ לקלעים בבשר קדשי הקדשים קאמר שמחיצה שלהן חומת עזרה כדכתיב בכולהו בחצר אהל מועד יאכלוה ואם יצאת נפסלת כדילפינן בכיצד צולין מאל הקודש פנימה:
Pesachim,67,0,טבול יום,נפסל בטבול יום - וטעמא משום ציץ:
Pesachim,70,0,יום טוב,אין לשין את העיסה - של מצות ביין ושמן ודבש מפני שקרובה וממהרת להחמיץ ואין אדם יכול לשומרה לפיכך אם לש תשרף מיד ובמועד קאמר ולא ביום טוב דהבערה שלא לצורך היא (ולר' יוחנן) דאמר לעיל מי פירות אין מחמיצין לא קשיא הך דאיהו אין חייבין על חימוצו כרת קאמר ולא הוי חמץ גמור אלא חמץ נוקשה הוי כלומר רע ואותו חימוץ הן ממהרין להחמיץ ואי אפשר לשומרן:
Pesachim,70,1,מקום שנהגו,"מרור אינו בכורים - דתנן (בכורים פ""א מ""ג) אין מביאין בכורים אלא מז' מינין דכתיב מארצך משבח ארצך במנחות בפרק כל קרבנות (מנחות דף פד.) ולקמן במקום שנהגו (פסחים דף נג.):"
Pesachim,71,0,הערל,תרומה מותרת לאונן - ביבמות בהערל נפקא לן מוכל זר יתירתא זרות אמרתי לך ולא אנינות:
Pesachim,72,1,תנור,בתנור חם - בכל יום תמיד היו מסיקין תנור של מקדש לאפיית מנחות ולחמי תודה ושל מתכת היה כדאמר בזבחים בפ' דם חטאת (זבחים דף צה:):
Pesachim,72,1,תנור,מעשה אילפס הן - לפיכך לאו לחם הוא דקא סבר אין לחם אלא האפוי בתנור כדכתיב לחמכם בתנור אחד (ויקרא כ״ו:כ״ו):
Pesachim,73,0,תנור,"תנא קמא סבר מעשה אילפס חייבין - והכי קאמר יכול תהא המעיסה והחליטה חייבין בחלה ת""ל לחם והני לאו לחם נינהו דקודם לישתן מבושלין ברותחין הן אבל מעשה אילפס שלא נאפו אלא על האור קרובין הן למעשה תנור ולחם נינהו וחייב ואפי' הדביק ולבסוף הרתיח ואמר ליה ר' יהודה מעשה אילפס נמי פטורין דאין לחם אלא האפוי בתנור:"
Pesachim,73,0,תנור,"שחזר ואפאן בתנור - למעשה אילפס והכי קאמר תנא קמא ת""ל לחם והני לאו לחם נינהו דמבושלים במים הן והוא הדין למעשה אילפס נמי שהדביק ולבסוף הרתיח נמי לאו לחם נינהו אבל חזר ואפאו בתנור לחם קרינא ביה:"
Pesachim,73,1,תנור,ור' יהודה סבר - אפוי בתנור אחד בעינן ולא בשני תנורים כגון אילפס ותנור:
Pesachim,76,0,ערוגה,מאי - כולן נזרעין בערוגה אחת דאמר רב לעיל נזרעין כהלכתן קא אמר כדי שלא יינקו זה מזה כגון חמשה זרעונין בערוגה של ששה על ששה טפחים כדתנן במסכת שבת (דף פד:):
Pesachim,77,0,ערוגה,למימרא דירקות אלימא - לינק טפי מזרעים דאיצטריך ליה למימר דאף ירקות נזרעין חמשה מינין בערוגה של ששה:
Pesachim,77,1,ערוגה,כל מיני זרעים אין נזרעים בערוגה אחת - אפילו בשיעור הזה משום דינקי טפי והא דתנן זורעין בתוכה חמשה זרעונין בירקות קאמר דנזרעים כהלכתן:
Pesachim,77,2,ערוגה,מהו דתימא הני דמרור מין זרעים נינהו - ולא יזרעו בערוגה אחת קמשמע לן רב דמין ירקות נינהו ונזרעים:
Pesachim,77,1,ערוגה,חזרת איצטריכא ליה - לאשמועינן דנזרעת כשאר ירקות בערוגה עם ארבעה זרעונין:
Pesachim,77,0,תנור,לא לימחי איניש קדרא - שמעבין תבשיל הקדירה על ידי שממחין קמח לתוכו ואפילו בקמחא דאבישונא שנתייבשה וניקלית בתנור כשהיא לחה עושין אותה קלי בתנור והרי היא כאפויה אפילו הכי לא ליעביד:
Pesachim,77,1,תנור,דילמא לא בשיל שפיר - לא נעשית קלי כל צורכה בתנור ומחמצת בתבשיל וכשהוא טורפה בקערה היא מחמצת (ועוד) שאין דרך נתינתה לתוך תבשיל רותח:
Pesachim,78,1,תנור,חצבא דאבישונא - כד שמייבשין בתוכו קליות בתנור:
Pesachim,80,2,תנור,"אבל לא במבושל - דלאו לחם קרינא ביה ואע""פ שכבר נאפה בתנור הואיל וחזר ובישלו ביטלו מתורת לחם:"
Pesachim,82,0,מי שהיה,שלנו - בלילה מפני שבימי ניסן המעיינות חמין שעדיין ימות הגשמים הן כדאמרינן במי שהיה (לקמן פסחים צד:) בימות הגשמים חמה מהלכת בשיפולו של רקיע לפיכך כל העולם צונן ומעיינות חמין הלכך מלינן בלילה ומצטננין:
Pesachim,85,0,אוכלין,קאי באוכלין - כל דגבי כרת באוכלי חמץ כתיב אבל כל דאזהרה בנאכל כתיב כל מחמצת:
Pesachim,85,1,אוכלין,קאי באוכלין מרבה נאכלין - בתמיה:
Pesachim,88,0,כל הבשר,"ור' עקיבא - אית ליה גיעולי נכרים לאו חידוש הוא דלא מצריך קרא לטעם כעיקר הלכך לר""ע כיון דשמעת ליה דמפיק משרת להיתר מצטרף לאיסור על כרחיך תרווייהו הני להיתר מצטרף לאיסור אתו והוה ליה חטאת קרא יתירא דמצי למיגמר מנזיר והוו להו שני כתובין הבאין כאחד ומש""ה פשיטא ליה לר' יוחנן דר""ע לא גמר שאר איסורין מנזיר דהא לא מצי דשני כתובין נינהו והא ליכא למימר משרת להיתר מצטרף לאיסור וחטאת לטעם כעיקר דגיעולי נכרים חידוש הוא ולא מצי גמר חטאת מינייהו ואין כאן שני כתובין דא""כ טעם כעיקר בשאר איסורין מנא ליה מגיעולי נכרים לא גמרינן מקדשים נמי לא גמרינן ורבנן דפליגי עליה דר""א בכותח הבבלי אלמא לית להו טעם כעיקר דאורייתא מפקי להאי משרת להיתר מצטרף לאיסור כר""ע ובגיעולי נכרים סבירא להו דחידוש הוא כרבנן והכי אמרינן נמי בכל הבשר דאיכא למאן דאמר טעמו ולא ממשו דרבנן:"
Pesachim,90,2,העור והרוטב,ומאי היא עבוד - שיעור עבוד של עור רך המטמא כבשר כגון הנך דחשיב בהעור והרוטב ארבע מילין הוא לבטלו מתורת בשר מחמת עיבודו:
Pesachim,90,3,העור והרוטב,כולן - כל אלו שמנו חכמים בהעור והרוטב שעורותיהן מטמאין כבשרן מפני שהוא רך ודרכו לאכול:
Pesachim,90,0,יום טוב,מתני' כיצד מפרישין חלה בטומאה - שנטמאת העיסה ושוב אין חלה הניטלת ממנה ראויה לאכילת כהן כיצד מפרישין אותה ביום טוב של פסח הרי אין יכול לאפותה מאחר שאינה ראויה לאכילה ולשהותה לשורפה לערב אי אפשר שלא תחמיץ ולשורפה או להאכילה לכלבים אי אפשר שאין שורפין קדשים ביום טוב:
Pesachim,91,0,יום טוב,בהמה מסוכנת - ורוצה לשוחטה ביום טוב שלא תמות ויפסידנה:
Pesachim,92,2,יום טוב,"ביום טוב מיבעיא - אי נמי לא חזו השתא הא חזו לבו ביום ומי גרעי מצרכי שבת של מחר דלכל האי יומא לא חזי ליה דהא סעד כבר אלא לאו שמע מינה אין מותר בי""ט מן התורה אלא דבר הראוי לו אותה שעה וצרכי שבת טעמייהו משום הואיל דאורחים ובהני ליכא למימר הואיל משום דההיא שעתא לא חזי עד שישחטו כבשים עליהן ויזרוק דמן וכיון דהוה אפשר למיעבד מאתמול לא דחי ליה לי""ט מידי דלא חזי ליה:"
Pesachim,94,2,יום טוב,"ואין חילוק מלאכות ליום טוב - שאם עשה שתי מלאכות במזיד אינו לוקה שתים והכא ביום טוב קיימינן ומחייבת ליה משום י""ט תרתי משום מוקצה ומשום מבשל גיד ביום טוב:"
Pesachim,95,1,יום טוב,אמר ליה - כר' אליעזר סביר' לן דהסל מצרפן לחלה לאחר אפייתן והאידנא קיימא לן כר' אליעזר בחלה של אור דאין שורפין קדשים ביום טוב ולהשהותם אי אפשר ומשיקרא עליה שם אסור לאפותה דהא לאו לאכילה היא ולא קרינן עלה שם אלא עושה חררה קטנה אצל גדולה ואופה שתיהן וכשהוא רודה נותנן לכלי והוא מצרפם ונוטל הקטנה וקורא שם ומברך ומצניעה ושורפה משתחשך או למחר וכן הורה לנו רבינו יעקב בן יקר:
Pesachim,95,0,תנור,שנושכות זו את זו - שהן רחבות ועגולות כעין שלנו וכשמדביקין זו אצל זו בתנור נושכות זו מזו הלכך חדא היא:
Pesachim,96,3,כל שעה,ואם לאו חוזר ושורפו כו' - כדאמרן בכל שעה (לעיל פסחים כד.) בקודש באש תשרף דבמקום אכילתו שריפתו:
Pesachim,96,0,הגוזל ומאכיל,"לא גלאי - רב כהנא גלה מבבל לא""י כדאמר בהגוזל ומאכיל (ב""ק קיז.):"
Pesachim,97,3,אלו מציאות,"המוצא אבידה חייב להכריז - כדאמרי' באלו מציאות (ב""מ כא.) ועם הארץ לאו אחיך הוא דאינו עושה מעשה עמך:"
Pesachim,99,5,חלק,ונותנין עיניהם בחלק יפה - כשחולקים עם אחרים תמיד מקפידין ליטול חלק יפה:
Pesachim,101,0,שביעית,ונטל ספיחי כרוב - בשביעית לאחר זמן הביעור:
Pesachim,101,2,שביעית,שאין כיוצא בהן בירק השדה - משרשין הן גדילין והרי הן כאילן שמוסיף ענפים על ענפים ולאו בכלל שאר ספיחים נינהו וכל שאר ספיחים מזרע הנחבט ונופל לארץ הוא אבל ספיחי כרוב אינו כן אלא עליו גדילין בענפים ולא אסר' תורה אלא ספיחים מעין זריעה כדכתיב הן לא נזרע וגו' כך שמעתי וקשיא לי חדא דכי האי גוונא לא קרי ספיחים אלא הגדילים מזרע הנחבט ונופל לארץ קודם לקיטה ועוד אילנות בשביעית מי לא נהגא בהן נמי קדושה ונראה בעיני דטעמא משום דכרוב אינו כלה לחיה כל ימות החורף וגימגום:
Pesachim,102,0,יום טוב,ביישוב לא עבידנא - מלאכה ביום טוב שני הואיל ונהגו בו איסור לא תשנה לעיניהם את המנהג:
Pesachim,102,1,חבית,הכובש שלשה כבשים - שלשה מיני ירק בחבית אחת של חומץ או של ציר כדי להתקיים:
Pesachim,103,0,ארץ ישראל,"שלש ארצות - בארץ ישראל חלוקות זו מזו לענין ביעור שאין זו סומכת על זו משכלו בה ואע""פ שלא כלו בחבירתה:"
Pesachim,103,3,שלש ארצות,שיהיו אוכלין בכל אחת - עשאום לשלש שבכל אחת כאילו הן אחת ואוכלין בכל אחת ואחת מהשלש החלוקות לביעור עד שיכלה האחרון שבשלש ארצותיה אוכלין ביהודה עד שיכלה אחרון שבשלש ארצותיה וכן בעבר הירדן וכן בגליל:
Pesachim,103,0,שלש ארצות,"מנא הני מילי - דאוכלין ביהודה עד שיכלה אחרון שבשלש ארצות שבה אבל אין אוכלין ביהודה ע""י אותן שבגליל:"
Pesachim,104,1,חלק,גוש חלב - נמי איכא זיתים טובא והוא בחלקו של אשר דכתיב ביה וטובל בשמן רגלו במנחות (שם):
Pesachim,104,1,כיצד,מקולסין - צלויין ראשו על כרעיו ועל קרבו כצליית הפסח דתניא בכיצד צולין (לקמן פסחים עד.) רבי עקיבא קורהו מקולס לפי שתולה כרעיו חוצה לו בצדו כנושא כלי זיינו בצדו כובע נחושת בגלית (שמואל א י״ז:ה׳) תרגומו קולסא דנחושא:
Pesachim,108,2,שלשה עשר,בשלשה עשר בניסן - מפרש ואזיל שלשה עשר אמאי נקט:
Pesachim,108,6,שלשה עשר,"מנכש בשלשה עשר - קתני מנכש בארבעה עשר לא קתני ומ""ט נקט שלשה עשר ולא קתני ארבעה עשר אי משום דלא מיקלטה לפני העומר הקרב בששה עשר מכדי שמעינן לרבי יהודה כו' בפ""ק דראש השנה (דף י:) ואי ארבעה עשר מותר במלאכה נינקוט ארביסר נמי דהא איכא מקצת ארביסר וחמיסר כוליה ומקצת שיתסר עד שעת הקרבתו:
"
Pesachim,108,0,חמשה,"ה""ג רבינא אמר לעולם ביהודה - ודקשיא לך ליתני בארבעה עשר ובהשרשה חד מקצת אמרינן תרי מקצת לא אמרינן לענין השרשה חד מקצת היום ככולו אמרינן אם היה מנכש בין השמשות של כניסת ארבעה עשר הוה אמרינן דקלטה בי""ד שלם ובחמשה עשר שלם ומקצת ששה עשר אבל תרי מקצת כגון מנכש בי""ד דמיבעי לן למימר תרי מקצת לא אמרינן:"
Pesachim,112,2,שביעית,אין נותנין פיאה לירק - משום דמפקע ליה ממעשר דכתיב (דברים י״ד:כ״ט) ובא הלוי כי אין לו חלק ונחלה עמך מי שאין לו נחלה עמך חייב לעשר יצא פיאה שיש לו נחלה עמך דהפקר נינהו וכן בשביעית דהפקר פטור ממעשר דכתיב (שמות כ״ג:י״א) ואכלו אביוני עמך ויתרם תאכל חית השדה מה חיה אוכלת ופטורה ממעשר אף אביונים פטורין מן המעשר:
Pesachim,112,0,הר הבית,"בהר הבית - רחבה פנויה חוץ לעזרה ויש שם מעלות כדאמרינן בפ""ק דיומא (דף טז.):"
Pesachim,114,1,רבי עקיבא,"כסידרו בערב פסח - גרסי' ברבי עקיבא:
"
Pesachim,114,0,איזהו נשך,לא חיישינן למכמר בישרא - חימום הבשר ודומה לו באיזהו נשך (דף עד.) על הכומר של זיתים שמניחין יחד בכלי כדי שיתחממו:
Pesachim,116,1,חומר בקודש,"שטובל - ואע""פ שטבל אתמול בשביעי שלו צריך לטבול אחר שהביא כפרתו דתנן בחומר בקודש (דף כא.) האונן והמחוסר כפורים צריכים טבילה לקודש:"
Pesachim,119,0,כל הזבחים,שכן נוהג - פסולו בכל הזבחים או לפסול לגמרי בפסח וחטאת או לפסול מעלות לבעלים לשם חובה בשאר זבחים כדתנן (זבחים ד' ב.) כל הזבחים שנזבחו שלא לשמן כשרין לזרוק ולהקטיר אימורים ולאכול בשרן ולא עלו לבעלים לשם חובה חוץ מפסח וחטאת שפסולין לגמרי אלמא נוהג בכל הזבחים הלכך לא אתי לשמו ומפיק לה מידיה לגמרי:
Pesachim,122,0,כיצד,ואיבעית אימא - לעולם בטומאת בשר ומאי אינו נוהג בכל הזבחים אין מנהגא בשאר זבחים שוה למנהגא בפסח דאילו בשאר זבחים לר' יהושע דאמר בכיצד צולין (לקמן פסחים דף עז.) אם אין בשר אין דם אם בשר קיים לאכילת אדם או חלב קיים לאכילת מזבח זורק את הדם ואילו פסח לא מהניא אכילת מזבח לזרוק דם עליה אלא אם נשתייר כזית בשר כדתנן בכיצד צולין:
Pesachim,123,0,כיצד,היכא אישתראי - טומאת בשר לאכילה אפילו קרבן ציבור שדוחה טומאה הני מילי להקרבה אבל למיכלה בטומאה לא דתנן בכיצד צולין (דף עו:) חמשה דברים באין בטומאה ואין נאכלין בטומאה כו':
Pesachim,124,4,אותו ואת בנו,"ושלא לשמו פטור - דפסול הוא ושחיטה שאינה ראויה לאו שמה שחיטה והכי אית ליה לר""ש בכל דוכתי בכיסוי הדם (חולין דף פה.) ובאותו ואת בנו (דף פא:) ובתשלומי ארבעה וחמשה (ב""ק ע.):"
Pesachim,125,1,טבול יום,לחמי תודה - משהוקדשו בפה קדשו קדושת דמים ליאסר באכילה ובהנאה אבל לא קדשו קדושת הגוף ואם נטמאו נפדין ויוצאין לחולין ושחיטת הזבח מקדשתן לגופן להיות נפסלין בטבול יום ובמגע מחוסר כפורים ובלינה ואם נטמאו ישרפו כדכתיב על זבח התודה חלות ואמר מר במנחות קרבנו על זבח מלמד שאין הלחם קרוי קרבן אלא בזביחה:
Pesachim,125,1,חטאת העוף,ואחד המזה - מדמה כדכתיב והזה מדם החטאת וגו' ובחטאת העוף קאי והך סיפא דמשמע דעובר אף אשאר קרבנות רמי לקמן ארישא דקתני לא אמרו אלא פסח בלבד:
Pesachim,127,0,הר הבית,וישבה לה בהר הבית - בשבת קאמר שלא היו יכולין להוליך פסחיהן לבתיהן:
Pesachim,127,0,ערבי פסחים,חס ושלום כו' - במסכת עדיות תנן ארבעה דברים העיד עקביא בן מהללאל כו' וקתני התם הוא היה אומר אין משקין לא את הגיורת ולא את המשוחררת אמרו לו מעשה בכרכמית שפחה שהיתה בירושלים והשקוה שמעיה ואבטליון אמר להם דוגמא השקוה דומין לה היו אותן שהשקוה ונידוהו אמר רבי יהודה חס ושלום שעקביא נתנדה שאין עזרה ננעלת כו' כשהיתה ננעלת על כל אדם בערבי פסחים שהקהל גדול ורב אין בהם אחד בחכמה וביראת חטא כעקביא:
Pesachim,127,0,דם שחיטה,שמעת מינה הולכה שלא ברגל - כי הא הויא הולכה ופלוגתא היא בשילהי פרק קמא דזבחים (דף יד:) ארבע עבודות נאמרו בדם שחיטה וקבלה והולכה וזריקה קבלה והולכה מוהקריבו נפקי בשילהי פרק קמא דחגיגה ומאי אשמעינן מתניתין דאיכפל למיתני סדר הולכתן היאך אי לאו הא אתא לאשמעינן:
Pesachim,128,0,המצניע,אחד זה ואחד זה - מכבד ומרבץ ורודה אבל מאידך לא קאמרי דתולדות אב מלאכה נינהו כדאמרינן בפרק המצניע רבי אליעזר משום הכי מחייב חולב משום מפרק מגבן משום בונה מחבץ משום בורר בהמצניע ומרבץ ומכבד מפרש התם משום אשוויי גומות:
Pesachim,131,2,יום טוב,פסחו - ליכא למימר ביום טוב דאין פסח קרב ביום טוב וחגיגה ליכא למימר בשבת:
Pesachim,131,0,כיצד,דדחו טומאה מנא לן - הואיל ומועדו לא משמע (להו) מנא לן דדחו ואנן קיימא לן דדחו טומאה בכיצד צולין (דף עו:): 
Pesachim,133,1,בגד,פרימה - בבגדים:
Pesachim,137,4,מרובה,במרובה - שהיתה חבורה מועטת ודי להם פסח לבדו:
Pesachim,138,0,שלשה עשר,שוחט בה - פסחו מיד ואין צריך להטבילה זה המוצאה דמסתמא הטבילוה בעליה אם טמאה היתה הטבילוה בשלשה עשר כדי שיהא הערב שמש ותהא טהורה בארבעה עשר:
Pesachim,138,0,יום טוב,"חל ארבעה עשר להיות בשבת שוחט - בקופיץ זה מיד ואין צריך להטביל דאע""ג דשמא בעלים היה להן סכין לשחוט ולא היתה קופיץ זו להן אלא לשבירת עצמות והיום אין שבירת העצם בשבת אפילו הכי כיון דצריכה להן ביום טוב אחר שבת כבר הטבילוה מערב שבת דהא בשבת לא מצו לאטבולה כדאמרינן במסכת ביצה (ד' יז:) חל יום טוב להיות אחר שבת מטבילין את הכל מלפני השבת:"
Pesachim,138,1,חמשה,ובחמשה עשר - אם מצאה ביום טוב עצמו:
Pesachim,138,3,שלשה עשר,הרי היא כסכין - ואפילו נמצאת בארבעה עשר שחל להיות בחול שוחט בה מיד דודאי הוטבלה עם הסכין בשלשה עשר הואיל וקשורה עמו:
Pesachim,139,0,מרובה,במרובה - בחבורה מועטת שהפסח מרובה להן ולא יביאו חגיגה:
Pesachim,139,1,שלשה עשר,מנא ידעי - הבעלים בשלשה עשר שתהא חבורתו מועטת הרי כל שעה באין ונמנין עליו אנשים מעלמא וקונים להן בו חלק מן הבעלים עד שעת שחיטה הלכך לא קים ליה שתהא חבורה מועטת ומטביל לקופיץ שמא יביאו חגיגה ויצטרכו לשבירת עצמות:
Pesachim,139,1,שלשה עשר,מנא ידעי - הבעלים בשלשה עשר כשמטבילין סכיניהם שיהו רוב ציבור טמאין:
Pesachim,139,1,שלשה עשר,אי נימא בשלשה עשר - כשהיו מטהרין כליהם:
Pesachim,139,0,שלשה עשר,לא צריכא דנשיא גוסס בשלשה עשר - ולא גרסינן ומת בארבעה עשר דמה לי מת ומה לי לא מת:
Pesachim,139,2,חמשה,"אבל קופיץ דתרי ספיקי - אית ליה מסלקי ליה מתורת טבילה שמא ימות ולא יביאו חגיגות לא בארבעה עשר ולא בחמשה עשר או אפי' לא ימות שמא אני לא אצטרך לחגיגת ארבעה עשר שתהא חבורתי מועטת ויבא פסח במרובה ואי משום חגיגת חג חמשה עשר עדיין יש שהות להטבילה בי""ד הלכך לא אטבלה מרה בשלשה עשר:"
Pesachim,139,1,מרובה,וישב לו בדרום - רחוק מירושלים שלא לעלות לרגל ויתחייב בפסח ובחגיגה דקסבר חגיגה חובה ואפי' במרובה:
Pesachim,140,0,יום טוב,בשעת שמחה - ביום טוב שהוא זמן שמחה:
Pesachim,141,2,תמיד נשחט,לאוכליו ושלא לאוכליו וכו' פטור - דהא פסח כשר הוא כדתנן בתמיד נשחט (ד' סא.) דמקצת אוכלין לא פסלי:
Pesachim,144,0,תמיד נשחט,פשיטא כיון דהתם - בתמיד נשחט (דף סא.) תנן דפסח שלא לאוכליו פסול:
Pesachim,145,0,תמיד נשחט,אלא אי אמרת לא בעי עקירה - וסתמיה שלמים הוא פסולו מחמת מאי הוי הואיל ושלמים הוא משום דנשחט אחר תמיד בין הערבים דשחיטת פסח אחר התמיד היא כדאמר בתמיד נשחט (דף נט:) ועבר על עשה דהשלמה:
Pesachim,145,0,תמיד נשחט,ולר' חייא בר גמדא - דאמר בתמיד נשחט (דף סד.) גבי מתניתא דקתני התם דפסח בעי עקירה ואוקמה כגון שהיו בעלים טמאי מתים כו':
Pesachim,145,2,יום טוב,ותעובר צורתו - אם הוא חול דאילו בשבת לא אצטריך ליה דהא בשבת לא שריף ליה ולמחר ביום טוב נמי לא שריף ליה:
Pesachim,146,0,תנור,כשם שהשפוד של עץ - כשתולין אותו בתנור ומכוסה בטלה אין מה שבתוך הטלה נשרף שהטלה מגין עליו כך שפוד של מתכת אין מה שבתוך הטלה מרתיח מחמת חום מקצתו היוצא חוץ לטלה:
Pesachim,147,0,תנור,"מידב דייבי - לפי שכשנתלה בתנור ופי בית שחיטתו למטה הדם יוצא דרך חלל הצואר שקורין פורציל""א ושותת דרך בית שחיטה:"
Pesachim,147,0,תנור,"והילכתא מולייתא שריא ואפילו פומא לעיל - כשהיא תלויה בתנור ואע""ג דעכשיו אין נקב לצאת הדם שרי כבולעו בשר החיצון כך פולטו וחום האור שואבו:"
Pesachim,148,0,שנים,"חתכו - לפסח ולא הבדיל אלא חתכו בשנים ושלשה מקומות למהר צלייתו אינקרני""ר בלע""ז:"
Pesachim,148,2,הכל שוחטין,מניין - שנידון משום מכוה ולא משום שחין ואף על פי שמכוה ושחין שוין בטומאתן נפקא מינה דחצי גריס מכת מכוה מחמת אור וחצי גריס מכת שחין שהוא לקות חום אחר שלא היה מחמת האור אין מצטרפין בהכל שוחטין (חולין דף ח.) מפרש:
Pesachim,149,1,תנור,יקלוף - מן הפסח מקום שנגע בתנור כדמפרש בגמ' שנתבשל שם מחום התנור ולא צלי אש הוא כדאמרן לעיל משום שנאמר צלי אש צלי אש שני פעמים למעוטי תנור שגרפו וחרס הדפנות גרוף ועומד הוא:
Pesachim,149,2,תנור,נטף - בתנור מרוטב על החרס:
Pesachim,151,0,תנור,"בשר שחוטה שמן שצלאו - בתנור בשני שפודים זה רחוק מזה אסור שהריח מן השמן נכנס לכחוש ומפטמו וחוזר זה ומוציא ריח גם הוא וכ""ש שחוטה כחושה ונבילה שמינה ורבותא אשמעינן רב דלא נימא נבילה כחושה הואיל ואין ריחה נודף לא אסרה לה לשחוטה ואשמעינן דשומן שחוטה מפטם לנבילה בריחא והדר מפקא איהו ריחא:"
Pesachim,151,0,תנור,עבד עובדא - שנצלו בתנור ובא מעשה לפניו והתיר:
Pesachim,151,1,תנור,דאיטוי בהדי בישרא - בתנור אחד:
Pesachim,152,1,בגד,שאינו על מצחו - דהא אין נכנס שם בבגדי זהב כדאמרינן [בראש השנה] (דף כו.) דאין קטיגור נעשה סניגור:
Pesachim,153,0,תמיד נשחט,אימורים דכי ליתנהו לא מעכבי - וכגון נטמאו או אבדו לא מעכבי אכילת בשר כדאמרן בתמיד נשחט (לעיל פסחים דף נט:):
Pesachim,153,0,טבול יום,נפסל - בטבול יום:
Pesachim,154,1,קדשי קדשים,ולאפוקי להאי בשר מידי מעילה - דבקדשי קדשים זריקתן משוי בבשרן שעת היתר לכהנים ותו לא קדשי ה' מיקרו ונפקו מידי מעילה:
Pesachim,154,0,שתי הלחם,וכי תימא - הא דקתני מתני' שתי הלחם באין בטומאה לאו בשתי הלחם הבאות בפני עצמן כגון שלא היו להן כבשים דאמרינן במנחות (דף מה:) דבאין בפני עצמן ובהנהו לא קאמר מתני' דליתו בטומאה אלא בבאו עם הכבשים ומשום הכבשים הקריבין עמהן ששחיטתן מקדשת את הלחם וזריקת דמם מתרת אותן קאמר מתניתין דבאות בטומאה משום דציץ מרצי עלייהו:
Pesachim,162,2,שק,לן דמה - של בהמת קרבן דאמרינן בזבחים (דף נו.) מנין לדם שנפסל בשקיעת החמה שנא' ביום הקריבו את זבחו ביום שאתה זובח אתה מקריב כו':
Pesachim,165,1,גיד הנשה,"לא נצרכא אלא לגיד הנשה כו' - לעולם גידי צואר לאו בשר נינהו ושאר גידים בשר גמור וראוי לאכילה ומתני' דמשמע דיש גידים שהן בשר ליטען שריפה וסתמן אין נאכלין דקאמר ישרפו בט""ז בגיד הנשה שהוא רך וכשר לאכילה:"
Pesachim,166,0,העור והרוטב,עגל הרך - מפרש בהעור והרוטב כל זמן שיונק ועור ראשו רך מולגין אותו ונאכל עמו:
Pesachim,169,0,אלו דברים,שערי עזרה - נתקדש עוביין בקדושת עזרה חוץ משער ניקנור מפני המצורע שעומד שם בעודו מחוסר כפורים ומכניס משם בהונותיו לעזרה מצורע משתלח חוץ לשלש מחנות כדאמרינן באלו דברים (לעיל פסחים סז.):
Pesachim,170,0,אלו דברים,כי אמרה רבי יוחנן - להא דמחילות לא נתקדשו בפתוחות להר הבית דגבי שילוח בעל קרי המשתלח חוץ להר הבית אמרה באלו דברים דקאמר מחילות לא נתקדשו ובעל קרי משתלח חוץ לשתי מחנות ומותר ליכנס במחילות דהר הבית:
Pesachim,171,2,השוכר את הפועלים,"כלה הופכת פניה תנן - ואין דרך האיש להפוך פניו: רבי ישמעאל בר רבי יוסי כריסו רחבה הואי כדאמרינן בהשוכר את הפועלים (ב""מ דף פד.):"
Pesachim,174,3,הר הבית,הר המוריה ושדה דיצחק ובית אל דיעקב כולם בהר הבית התפללו:
Pesachim,177,0,כיצד,ממלא כריסו ממנו - כדאמרי' בכיצד צולין (לעיל פסחים דף פו.) שאין האוכל אוכל בשתי מקומות:
Pesachim,178,3,תמיד נשחט,שוחטין עליו - אם חל שמיני שלו בערב הפסח ואפילו לא הביא כפרתו ומביאה לאחר מיכן דמחוסר כפורים דחי עשה דהשלמה כדאמרן בתמיד נשחט (דף נט.):
Pesachim,179,1,כיצד,והאמר רב - בכיצד צולין היו ישראל מחצה טהורין ומחצה טמאין מטמאים אחד מהן בשרץ להכריע רוב ציבור לטומאה ואי מדאורייתא חזי היאך הוא מכריעם לטומאה דהיינו טמא שרץ דחזי למטבל:
Pesachim,182,1,אלו דברים,וראה קרי בו ביום - ונדחה ממחנה לויה כדאמרי' באלו דברים (דף סז:) דבעל קרי משתלח חוץ לשתי מחנות וטובל לקרוייו דלצרעתו טבל מאתמול אף על פי שטבול יום אחר דקרי אינו נכנס דכתיב (דברים כ״ג:י״ב) כי יהיה בך איש וגו' וכבא השמש יבא אל תוך המחנה זה נכנס להר הבית להכניס ידיו לבוהנות כדי שיאכל פסחו לערב:
Pesachim,182,0,הר הבית,"יבא עשה - דפסח שיש בו כרת וידחה עשה דטבול יום בהר הבית שאין בו כרת אלא בעזרה ואי משום דמכניס ידיו לעזרה הא אמרינן בשחיטת קדשים בפ""ג (דף לב:) איכא למ""ד ביאה במקצת לאו שמה ביאה ואיכא למאן דאמר הואיל והותרה לו אותה ביאה מקצת לצרעתו אע""פ שענוש כרת משום מחוסר כפורים והתירו הכתוב דכתיב לפני ה' הותרה לו אף לקרוייו:"
